From;To;Count
0;0;10
0;1;7
0;2;11
0;3;9
0;4;3
0;5;2
1;0;5
1;1;18
1;2;19
1;3;14
1;4;3
1;7;1
2;0;12
2;1;21
2;2;46
2;3;25
2;4;4
2;5;1
3;0;9
3;1;7
3;2;30
3;3;56
3;4;14
3;5;7
3;6;2
4;0;3
4;1;6
4;2;2
4;3;11
4;4;48
4;5;69
4;6;4
5;0;2
5;1;2
5;2;1
5;3;9
5;4;67
5;5;290
5;6;26
5;7;1
6;0;1
6;3;1
6;4;3
6;5;27
6;6;9
7;4;1
7;5;1
