From;To;Count
0;0;2
0;3;9
0;4;4
1;2;3
1;3;1
2;0;6
2;1;1
2;2;24
2;3;38
2;4;3
3;0;5
3;1;3
3;2;33
3;3;181
3;4;50
3;5;6
4;0;2
4;2;11
4;3;47
4;4;197
4;5;40
4;6;1
5;2;1
5;3;2
5;4;44
5;5;101
5;6;7
6;5;8
6;6;15
