From;To;Count
0;2;1
0;4;2
0;5;1
1;0;1
1;1;2
1;2;5
1;3;12
1;4;8
2;1;3
2;2;20
2;3;59
2;4;35
2;5;1
3;0;2
3;1;10
3;2;54
3;3;333
3;4;383
3;5;13
3;6;1
4;0;1
4;1;12
4;2;37
4;3;382
4;4;1307
4;5;188
4;6;1
5;1;1
5;2;1
5;3;9
5;4;191
5;5;211
5;6;8
6;4;3
6;5;7
