From;To;Count
0;0;5
0;1;4
0;2;15
0;3;14
1;0;3
1;1;9
1;2;22
1;3;14
2;0;21
2;1;24
2;2;137
2;3;155
2;4;19
2;5;2
3;0;9
3;1;11
3;2;164
3;3;887
3;4;368
3;5;6
4;2;19
4;3;369
4;4;1257
4;5;161
4;6;2
5;2;1
5;3;6
5;4;165
5;5;259
5;6;6
6;5;8
6;6;3
