From;To;Count
0;0;4
0;1;5
0;2;12
0;3;14
0;4;5
1;0;2
1;1;5
1;2;19
1;3;18
1;4;1
2;0;15
2;1;16
2;2;110
2;3;131
2;4;23
3;0;14
3;1;18
3;2;143
3;3;396
3;4;75
3;5;4
4;0;5
4;1;1
4;2;10
4;3;88
4;4;42
4;5;2
5;2;1
5;3;4
5;4;2
5;5;3
