From;To;Count
0;0;1
0;2;5
0;3;14
0;4;4
1;0;1
1;1;5
1;2;11
1;3;17
1;4;6
1;5;1
2;0;3
2;1;9
2;2;29
2;3;85
2;4;38
2;5;2
3;0;11
3;1;23
3;2;90
3;3;424
3;4;232
3;5;16
3;6;2
4;0;8
4;1;4
4;2;27
4;3;244
4;4;361
4;5;25
4;6;1
5;2;4
5;3;14
5;4;29
5;5;26
6;4;1
6;5;3
6;6;1
