From;To;Count
0;0;17
0;1;5
0;2;20
0;3;21
0;4;2
0;5;2
1;0;7
1;1;23
1;2;36
1;3;66
1;4;9
1;5;2
2;0;15
2;1;32
2;2;76
2;3;165
2;4;21
2;5;8
2;6;2
3;0;23
3;1;76
3;2;156
3;3;535
3;4;108
3;5;22
3;6;1
4;0;5
4;1;4
4;2;25
4;3;111
4;4;119
4;5;26
5;1;3
5;2;6
5;3;23
5;4;29
5;5;9
6;2;1
6;4;2
