From;To;Count
0;3;2
1;3;1
2;0;1
2;2;5
2;3;14
2;4;1
3;0;1
3;1;1
3;2;15
3;3;247
3;4;89
4;3;88
4;4;978
4;5;241
5;2;1
5;3;2
5;4;239
5;5;422
5;6;9
6;5;10
6;6;3
