From;To;Count
0;0;2
0;1;2
0;2;8
0;3;12
0;4;2
1;0;3
1;1;10
1;2;31
1;3;31
2;0;9
2;1;26
2;2;136
2;3;216
2;4;18
3;0;12
3;1;36
3;2;217
3;3;645
3;4;152
3;5;1
4;1;1
4;2;13
4;3;160
4;4;380
4;5;26
5;4;28
5;5;20
