From;To;Count
0;0;78
0;1;17
0;2;39
0;3;30
0;4;1
1;0;14
1;1;46
1;2;28
1;3;35
1;4;2
2;0;38
2;1;42
2;2;58
2;3;38
2;4;2
3;0;34
3;1;20
3;2;53
3;3;58
3;4;3
4;0;1
4;1;1
4;3;6
4;4;3
