From;To;Count
0;2;2
0;3;7
0;4;1
1;2;1
1;3;8
1;4;5
2;0;1
2;1;2
2;2;12
2;3;47
2;4;22
2;5;1
3;0;8
3;1;10
3;2;42
3;3;425
3;4;250
3;5;10
3;6;1
4;0;1
4;1;2
4;2;28
4;3;256
4;4;640
4;5;63
4;6;1
5;3;4
5;4;73
5;5;62
5;6;5
6;5;8
6;6;3
