From;To;Count
0;0;55
0;1;106
0;2;93
0;3;9
0;4;1
1;0;111
1;1;500
1;2;394
1;3;25
2;0;91
2;1;404
2;2;619
2;3;160
2;4;15
3;0;7
3;1;18
3;2;176
3;3;469
3;4;123
3;5;2
4;1;2
4;2;7
4;3;127
4;4;256
4;5;6
5;3;6
5;4;3
5;5;1
