From;To;Count
0;0;2
0;1;5
0;2;4
0;3;4
0;4;1
1;0;2
1;1;40
1;2;68
1;3;65
1;4;12
2;0;5
2;1;60
2;2;190
2;3;255
2;4;39
2;5;1
3;0;7
3;1;70
3;2;249
3;3;738
3;4;159
3;5;2
4;1;12
4;2;40
4;3;162
4;4;116
4;5;4
5;3;1
5;4;6
5;5;1
