From;To;Count
0;1;6
0;2;7
0;3;9
0;4;6
1;0;6
1;1;3
1;2;26
1;3;22
1;4;4
2;0;9
2;1;20
2;2;158
2;3;202
2;4;50
2;5;4
3;0;10
3;1;21
3;2;201
3;3;472
3;4;193
3;5;12
4;0;3
4;1;12
4;2;49
4;3;197
4;4;292
4;5;14
5;2;2
5;3;7
5;4;22
5;5;8
