From;To;Count
0;2;1
0;3;3
1;1;5
1;2;9
1;3;14
1;4;3
2;0;1
2;1;11
2;2;43
2;3;94
2;4;13
3;0;2
3;1;13
3;2;95
3;3;569
3;4;244
3;5;8
4;0;1
4;1;2
4;2;13
4;3;250
4;4;588
4;5;36
5;2;1
5;3;2
5;4;42
5;5;19
6;5;1
6;6;2
