From;To;Count
0;0;4
0;1;9
0;2;10
0;3;5
0;4;1
1;0;8
1;1;94
1;2;163
1;3;18
1;4;2
2;0;12
2;1;156
2;2;1231
2;3;396
2;4;23
3;0;5
3;1;23
3;2;401
3;3;1398
3;4;119
3;5;1
4;1;3
4;2;13
4;3;129
4;4;139
4;5;5
5;3;1
5;4;5
