From;To;Count
0;0;4
0;1;16
0;2;6
0;3;2
1;0;17
1;1;47
1;2;42
1;3;1
2;0;7
2;1;40
2;2;77
2;3;18
3;1;4
3;2;17
3;3;10
4;3;1
4;4;1
