From;To;Count
0;3;1
1;3;1
2;2;7
2;3;21
2;4;6
2;5;2
3;0;1
3;1;1
3;2;18
3;3;165
3;4;83
3;5;8
4;2;10
4;3;82
4;4;305
4;5;66
5;2;1
5;3;6
5;4;70
5;5;156
5;6;4
6;5;4
6;6;15
