From;To;Count
0;2;1
0;3;1
1;1;1
1;2;3
1;3;5
1;4;1
2;1;3
2;2;5
2;3;13
2;4;4
3;0;2
3;1;5
3;2;8
3;3;52
3;4;72
3;5;5
4;1;1
4;2;8
4;3;71
4;4;784
4;5;153
4;6;2
5;3;2
5;4;158
5;5;193
5;6;1
6;5;3
