From;To;Count
0;3;3
0;4;1
0;5;1
1;3;2
1;4;1
2;0;1
2;2;3
2;3;18
2;4;7
2;5;1
3;0;1
3;1;2
3;2;22
3;3;60
3;4;28
3;5;2
4;0;3
4;1;1
4;2;5
4;3;31
4;4;40
4;5;5
5;3;2
5;4;8
5;5;6
