From;To;Count
0;1;1
0;2;3
0;3;2
1;0;1
1;1;3
1;2;1
1;3;8
1;4;1
2;0;2
2;1;1
2;2;11
2;3;47
2;4;13
3;0;3
3;1;7
3;2;47
3;3;285
3;4;90
3;5;5
4;1;2
4;2;11
4;3;91
4;4;117
4;5;18
5;2;1
5;3;4
5;4;18
5;5;28
5;6;3
6;5;3
6;6;6
