From;To;Count
0;0;16
0;1;15
0;2;51
0;3;18
0;4;1
1;0;12
1;1;23
1;2;93
1;3;46
1;4;2
2;0;52
2;1;79
2;2;413
2;3;362
2;4;26
2;5;1
3;0;19
3;1;56
3;2;356
3;3;1192
3;4;259
3;5;6
4;0;2
4;1;2
4;2;19
4;3;269
4;4;389
4;5;13
5;1;1
5;2;2
5;3;1
5;4;16
5;5;4
