From;To;Count
0;0;12
0;1;4
0;2;3
0;3;9
0;4;9
0;5;1
1;0;3
1;1;13
1;2;13
1;3;41
1;4;21
2;0;6
2;1;18
2;2;70
2;3;101
2;4;49
2;5;2
2;6;1
3;0;10
3;1;34
3;2;102
3;3;315
3;4;300
3;5;17
4;0;6
4;1;19
4;2;54
4;3;306
4;4;897
4;5;83
4;6;1
5;0;1
5;1;3
5;2;5
5;3;6
5;4;90
5;5;40
5;6;1
6;2;1
6;5;2
