From;To;Count
0;0;2
0;1;1
0;2;1
0;3;6
0;4;3
0;5;1
1;0;2
1;1;25
1;2;8
1;3;19
1;4;3
1;5;1
2;0;2
2;1;9
2;2;35
2;3;26
2;4;17
2;5;19
2;6;2
3;0;4
3;1;13
3;2;36
3;3;132
3;4;133
3;5;50
3;6;10
4;0;1
4;1;6
4;2;17
4;3;135
4;4;1132
4;5;331
4;6;21
5;0;1
5;1;3
5;2;12
5;3;49
5;4;336
5;5;848
5;6;77
6;0;2
6;1;1
6;2;1
6;3;10
6;4;19
6;5;77
6;6;65
