From;To;Count
0;0;2
0;3;2
0;4;2
0;5;3
1;1;1
1;3;2
1;4;11
1;5;3
2;2;5
2;3;26
2;4;30
2;5;8
2;6;2
3;0;2
3;1;5
3;2;23
3;3;123
3;4;267
3;5;35
3;6;3
4;0;3
4;1;8
4;2;36
4;3;273
4;4;1214
4;5;441
4;6;17
4;7;1
5;0;2
5;1;3
5;2;7
5;3;33
5;4;461
5;5;1043
5;6;71
6;4;7
6;5;86
6;6;51
7;4;1
