From;To;Count
0;2;3
1;0;1
1;2;12
1;3;7
1;4;1
2;0;2
2;1;11
2;2;91
2;3;112
2;4;18
2;5;4
3;1;9
3;2;126
3;3;413
3;4;58
3;5;8
4;1;1
4;2;5
4;3;76
4;4;65
4;5;2
5;2;2
5;3;6
5;4;6
5;5;2
