From;To;Count
0;0;69
0;1;12
0;2;51
0;3;30
1;0;10
1;1;21
1;2;73
1;3;45
1;4;1
2;0;58
2;1;67
2;2;647
2;3;521
2;4;23
2;5;1
3;0;24
3;1;49
3;2;535
3;3;1290
3;4;126
3;5;1
4;0;1
4;1;1
4;2;11
4;3;136
4;4;158
4;5;9
5;3;3
5;4;8
5;5;1
