From;To;Count
0;0;38
0;1;27
0;2;52
0;3;25
0;4;1
1;0;31
1;1;26
1;2;70
1;3;22
2;0;52
2;1;74
2;2;256
2;3;114
2;4;7
3;0;20
3;1;22
3;2;122
3;3;283
3;4;47
3;5;3
4;0;2
4;2;2
4;3;52
4;4;207
4;5;33
5;2;1
5;4;35
5;5;41
5;6;1
6;5;1
