From;To;Count
0;0;139
0;1;41
0;2;48
0;3;32
0;4;3
0;5;1
1;0;45
1;1;41
1;2;66
1;3;38
1;4;3
1;5;1
2;0;58
2;1;67
2;2;230
2;3;161
2;4;27
2;5;3
3;0;19
3;1;44
3;2;174
3;3;557
3;4;114
3;5;8
3;6;1
4;0;4
4;1;1
4;2;26
4;3;119
4;4;143
4;5;7
5;2;2
5;3;9
5;4;9
5;5;2
6;3;1
