From;To;Count
0;0;7
0;1;6
0;2;19
0;3;9
0;4;1
1;0;4
1;1;16
1;2;59
1;3;41
1;4;5
2;0;20
2;1;62
2;2;185
2;3;163
2;4;16
3;0;10
3;1;38
3;2;172
3;3;297
3;4;71
4;0;1
4;1;3
4;2;11
4;3;78
4;4;100
4;5;11
4;6;1
5;4;12
5;5;45
5;6;5
6;5;7
6;6;32
