From;To;Count
0;0;1
0;1;5
0;2;5
0;3;7
0;4;1
1;0;3
1;1;35
1;2;70
1;3;65
1;4;6
1;5;1
2;0;9
2;1;74
2;2;239
2;3;197
2;4;30
2;5;1
3;0;4
3;1;59
3;2;211
3;3;360
3;4;59
3;5;7
4;0;1
4;1;7
4;2;23
4;3;69
4;4;39
4;5;2
5;0;1
5;2;2
5;3;3
5;4;5
5;5;1
