From;To;Count
0;2;1
0;3;1
0;4;1
0;5;1
1;1;1
1;2;8
1;3;7
1;4;3
2;1;3
2;2;58
2;3;110
2;4;45
2;5;4
3;0;4
3;1;6
3;2;95
3;3;465
3;4;376
3;5;42
3;6;3
4;1;7
4;2;55
4;3;369
4;4;1697
4;5;276
4;6;5
5;1;2
5;2;3
5;3;36
5;4;283
5;5;300
5;6;1
6;3;3
6;4;5
6;5;1
