From;To;Count
0;0;1
0;1;1
0;2;6
0;3;7
0;4;2
0;5;1
1;0;2
1;1;22
1;2;77
1;3;39
1;4;10
1;5;1
2;0;10
2;1;83
2;2;440
2;3;297
2;4;107
2;5;10
3;0;2
3;1;30
3;2;299
3;3;788
3;4;346
3;5;15
4;0;3
4;1;14
4;2;114
4;3;330
4;4;593
4;5;42
5;1;1
5;2;12
5;3;19
5;4;38
5;5;28
