From;To;Count
0;0;18
0;1;9
0;2;16
0;3;6
1;0;6
1;1;6
1;2;10
1;3;4
2;0;17
2;1;9
2;2;47
2;3;17
2;4;1
3;0;7
3;1;3
3;2;16
3;3;38
3;4;5
4;0;1
4;2;2
4;3;4
4;4;3
