From;To;Count
0;0;4
0;1;3
0;2;11
0;3;8
1;0;4
1;1;2
1;2;17
1;3;13
1;4;2
2;0;6
2;1;18
2;2;74
2;3;115
2;4;18
2;5;1
3;0;12
3;1;15
3;2;124
3;3;727
3;4;221
3;5;5
4;2;7
4;3;239
4;4;706
4;5;41
5;3;2
5;4;46
5;5;32
