From;To;Count
0;0;6
0;1;8
0;2;18
0;3;18
0;4;2
1;0;15
1;1;22
1;2;45
1;3;29
1;4;3
2;0;17
2;1;57
2;2;533
2;3;290
2;4;14
3;0;13
3;1;23
3;2;304
3;3;1213
3;4;256
3;5;9
4;0;1
4;1;3
4;2;11
4;3;263
4;4;1213
4;5;218
5;3;5
5;4;222
5;5;572
5;6;23
6;5;23
6;6;11
