From;To;Count
0;0;52
0;1;18
0;2;50
0;3;17
0;4;1
1;0;18
1;1;16
1;2;48
1;3;18
1;4;7
1;5;1
2;0;50
2;1;52
2;2;237
2;3;78
2;4;20
2;5;5
3;0;14
3;1;17
3;2;88
3;3;143
3;4;24
3;5;3
4;0;2
4;1;5
4;2;19
4;3;27
4;4;12
4;5;1
5;0;2
5;3;5
5;4;2
5;5;6
