From;To;Count
0;3;6
0;4;3
1;1;1
1;2;6
1;3;11
1;4;1
2;0;2
2;1;5
2;2;71
2;3;115
2;4;55
2;5;7
3;0;5
3;1;10
3;2;118
3;3;391
3;4;272
3;5;15
4;0;2
4;1;3
4;2;52
4;3;279
4;4;892
4;5;161
4;6;3
5;2;8
5;3;9
5;4;167
5;5;306
5;6;19
6;4;2
6;5;20
6;6;32
