From;To;Count
0;0;158
0;1;61
0;2;121
0;3;48
0;4;4
1;0;72
1;1;55
1;2;96
1;3;35
1;4;2
2;0;133
2;1;106
2;2;280
2;3;119
2;4;13
2;5;1
3;0;25
3;1;33
3;2;146
3;3;223
3;4;34
3;5;2
4;0;4
4;1;4
4;2;7
4;3;38
4;4;51
4;5;2
5;1;1
5;2;2
5;4;3
5;5;3
