From;To;Count
0;0;3
0;1;5
0;2;16
0;3;3
0;4;1
1;0;5
1;1;33
1;2;34
1;3;32
1;4;3
2;0;16
2;1;32
2;2;99
2;3;113
2;4;19
2;5;1
3;0;4
3;1;32
3;2;113
3;3;407
3;4;132
3;5;4
4;1;5
4;2;18
4;3;136
4;4;300
4;5;32
5;3;2
5;4;36
5;5;39
5;6;1
6;5;1
