From;To;Count
0;0;8
0;1;19
0;2;22
0;3;27
0;4;1
1;0;14
1;1;89
1;2;83
1;3;82
1;4;6
1;5;1
2;0;28
2;1;88
2;2;294
2;3;267
2;4;41
2;5;2
3;0;25
3;1;77
3;2;280
3;3;503
3;4;104
3;5;7
4;0;1
4;1;2
4;2;38
4;3;113
4;4;77
5;0;1
5;2;3
5;3;5
5;4;2
5;5;1
