From;To;Count
0;1;1
0;2;1
0;3;9
0;4;2
1;0;1
1;1;2
1;2;2
1;3;7
1;4;3
1;5;1
2;0;2
2;1;2
2;2;7
2;3;43
2;4;16
2;5;4
3;0;7
3;1;9
3;2;37
3;3;253
3;4;192
3;5;24
3;6;1
4;0;3
4;1;2
4;2;27
4;3;192
4;4;500
4;5;92
4;6;9
5;3;17
5;4;106
5;5;94
5;6;6
6;3;3
6;4;6
6;5;7
6;6;1
