From;To;Count
0;0;1
0;2;16
0;3;14
0;4;2
0;5;1
1;0;5
1;1;20
1;2;47
1;3;34
1;4;11
1;5;1
2;0;9
2;1;49
2;2;154
2;3;227
2;4;29
2;5;2
3;0;18
3;1;41
3;2;228
3;3;838
3;4;352
3;5;16
4;0;1
4;1;7
4;2;23
4;3;364
4;4;1104
4;5;153
5;1;1
5;2;2
5;3;17
5;4;153
5;5;156
5;6;1
6;5;1
