Date;Open;High;Low;Close;Volume
20091013;0;0;0;0;0
20091014;1,404;-0,984;1,213;0,361;-0,18
20091015;0,442;0,235;0,567;0,235;0,935
20091016;0,215;0,25;0,074;-0,075;0,375
20091019;-0,116;-0,24;-0,131;-0,141;-0,706
20091020;-0,114;-0,184;-0,151;-0,151;1,264
20091021;-0,135;-0,045;-0,124;-0,141;-0,38
20091022;-0,104;0,014;0;0,207;2,069
20091023;0,267;0,013;0,106;-0,107;-0,684
20091026;-0,158;-0,118;-0,04;-0,032;-0,799
20091027;-0,062;-0,067;-0,042;0;0,342
20091028;-0,025;-0,064;-0,043;-0,091;0,944
20091029;-0,077;0,154;-0,036;0,118;0,811
20091030;0,241;-0,007;0,047;-0,081;-0,576
20091102;-0,134;-0,06;0,018;0,035;-0,093
20091103;0,009;-0,071;-0,088;-0,111;1,05
20091104;-0,103;-0,06;-0,184;-0,096;0,143
20091105;-0,114;-0,055;0,071;0,096;-0,739
20091106;0,108;0;0,056;-0,068;-0,712
20091109;-0,068;-0,077;-0,137;-0,01;0,783
20091110;0,094;0,094;0,28;0,105;-0,907
20091112;-0,143;0,2;-0,143;0,171;97,8
20091113;0,311;-0,063;0,222;-0,089;-0,944
20091116;-0,059;-0,025;-0,082;0;2,782
20091117;-0,081;-0,052;-0,059;-0,125;0,231
20091118;0,059;-0,009;0,137;0,102;-0,961
20091119;-0,111;-0,037;-0,12;-0,037;5,6
20091123;0,042;-0,01;0,053;-0,038;-0,697
20091124;-0,02;-0,029;-0,1;-0,1;14,9
20091125;-0,041;-0,06;-0,056;0,033;-0,846
20091126;-0,043;-0,043;0;-0,086;1,388
20091127;-0,044;0;0,012;0,059;-0,701
20091130;0;-0,044;-0,116;-0,044;3,143
20091201;0;0;0,066;-0,012;-0,379
20091202;-0,012;-0,012;-0,062;-0,106;0,5
20091203;-0,106;0;0;0,118;-0,97
20091204;0,105;-0,012;0,013;-0,094;9,25
20091207;-0,012;-0,012;0,013;0,013;1,146
20091208;-0,06;-0,06;0;0;-0,898
20091209;0;0;-0,115;-0,09;2
20091210;0;0;-0,072;-0,028;2,074
20091211;-0,103;0,051;0,078;0,072;0,349
20091214;0,114;-0,049;0,13;0,054;0
