Date;Open;High;Low;Close;Volume
20050621;0;0;0;0;0
20050622;-0,021;-0,021;0;-0,009;-0,913
20050623;0;0;0,004;0;0,198
20050624;-0,034;-0,009;-0,03;-0,017;-0,618
20050627;0,013;0,004;0,013;0,018;0,244
20050628;0,013;0,004;0,013;0,004;1,446
20050629;0;0;0;-0,009;-0,849
20050630;0,013;0,004;0,013;0,009;0,431
20050701;-0,017;-0,004;-0,017;0;-0,829
20050704;0,004;0,004;0,004;0,004;6,848
20050705;0,013;0,004;0,013;0,004;0,347
20050706;0,009;0;0;-0,008;-0,738
20050707;-0,008;-0,008;-0,077;0;1,646
20050708;-0,022;0;0,06;0;-0,938
20050711;0;0,004;0;0,004;12,823
20050712;0;-0,004;0;-0,004;-0,47
20050713;0,031;0,009;0,031;0,009;2,231
20050714;-0,004;0;-0,008;-0,008;-0,015
20050715;-0,004;-0,008;0;0;-0,992
20050718;-0,022;-0,022;-0,022;-0,022;12,471
20050719;0;0,009;0;0,009;67,317
20050720;0,018;0,009;0;0,009;0,018
20050721;-0,017;0,004;0;-0,017;-0,96
20050725;-0,008;-0,026;-0,008;-0,004;-0,52
20050726;0,017;0,013;0,013;0,013;25,216
20050727;0,013;0,013;-0,013;-0,017;-0,959
20050728;-0,03;-0,022;0;0,008;0,03
20050729;0,008;0;0,008;0;-0,814
20050801;-0,008;-0,008;-0,008;-0,008;-0,572
20050802;0;0,013;-0,062;0,013;25,813
20050803;0,013;0;0,079;0;-0,573
20050804;0,004;0,013;0,004;0,013;0,086
20050805;-0,026;0,021;-0,026;0,021;10,381
20050808;0,057;0,038;0,057;0,004;0,437
20050809;0,008;-0,004;0;0,029;-0,609
20050810;0,013;-0,008;0,013;-0,02;-0,616
20050811;-0,017;-0,021;-0,008;-0,008;-0,972
20050812;-0,008;0;-0,008;0;5,435
20050816;0,009;0,017;-0,008;0,017;7,519
20050817;0,017;0,045;0,034;0,024;1,725
20050818;0,024;-0,016;0,008;-0,004;-0,857
20050819;-0,004;0;-0,008;-0,016;0,503
20050822;-0,004;-0,012;-0,004;0,012;1,49
20050823;-0,048;-0,012;-0,029;-0,012;-0,254
20050824;0,017;0;0,017;0;-0,568
20050825;0,008;0,008;0,008;0,008;0,5
20050826;0,004;0;0,004;0;0,346
20050829;-0,004;-0,008;-0,004;-0,02;-0,432
20050830;0,004;0,033;0,004;0,041;10,52
20050831;0,037;0,016;0,029;0,012;-0,478
20050901;0,028;0,007;0;-0,02;-0,69
20050902;-0,019;-0,019;0;0;-0,666
20050905;-0,02;-0,016;-0,028;0;-0,112
20050906;-0,016;0;0,008;0;-0,147
