Date;Open;High;Low;Close;Volume
20080402;0;0;0;0;0
20080403;-0,069;-0,074;-0,127;-0,099;-0,455
20080404;-0,096;-0,05;0,008;-0,036;-0,295
20080407;-0,033;-0,062;0,005;0,005;-0,292
20080408;0,019;0;-0,013;-0,018;-0,697
20080409;-0,034;-0,034;-0,013;-0,014;-0,329
20080410;-0,025;-0,025;-0,043;-0,043;-0,159
20080411;-0,03;-0,03;-0,079;-0,067;7,806
20080414;-0,069;-0,069;-0,068;-0,073;-0,018
20080415;-0,075;-0,03;0,006;0,047;-0,697
20080416;0,081;0,123;0,081;0,097;2,112
20080417;0,067;-0,007;0,045;0,008;-0,506
20080418;0,007;-0,007;-0,02;-0,015;-0,783
20080421;-0,042;-0,035;-0,038;-0,04;-0,105
20080422;0,012;0,004;-0,044;-0,046;0,836
20080423;-0,07;-0,07;-0,041;-0,052;-0,888
20080424;-0,066;-0,018;0,002;-0,007;3,829
20080425;-0,01;-0,009;-0,068;0,021;1,943
20080428;0,05;0,029;0,115;0,026;-0,282
20080429;-0,016;0,008;-0,016;-0,008;-0,461
20080430;0,029;-0,024;-0,008;-0,002;-0,286
20080505;-0,006;0,016;0,008;0,022;0,843
20080506;0,022;0,057;0,042;0,046;-0,142
20080507;0,046;-0,01;0,022;-0,004;-0,576
20080508;-0,013;-0,012;-0,053;-0,015;0,185
20080509;-0,043;-0,012;0,003;-0,023;-0,778
20080512;0,005;-0,029;-0,019;-0,031;4,262
20080513;-0,02;-0,02;0,01;-0,014;-0,418
20080514;0;0;-0,013;0,013;6,056
20080515;-0,014;-0,014;0,003;-0,022;-0,753
20080516;-0,015;0,013;-0,008;0,023;-0,408
20080519;0,028;0,014;0,01;-0,014;4,221
20080520;-0,022;-0,036;-0,013;-0,015;-0,541
20080521;0,057;0,057;0,003;0,047;-0,679
20080523;-0,002;-0,002;0,049;0,006;0,271
20080526;-0,009;-0,009;-0,063;-0,017;0,977
20080527;-0,036;-0,036;0,017;-0,021;-0,89
20080528;-0,016;0,008;0;0,008;3,355
20080529;0,016;0;-0,041;-0,01;1,802
20080530;-0,005;-0,013;0,01;-0,008;0,075
20080602;-0,058;-0,021;-0,019;-0,016;0,474
20080603;-0,024;0,026;-0,022;0,018;1,308
20080604;0,092;-0,002;0,065;0,002;-0,766
20080605;0,002;0,026;0,018;0,013;10,382
20080606;0,015;-0,009;-0,008;0,003;-0,984
20080609;-0,017;-0,008;-0,016;-0,026;4,44
20080610;0,003;-0,006;-0,025;-0,016;-0,479
20080611;-0,045;-0,035;-0,06;-0,082;8,203
20080612;-0,068;-0,077;-0,06;-0,04;-0,508
20080613;-0,04;-0,04;-0,004;-0,002;-0,965
20080616;0,006;0,049;-0,01;0,053;1,963
