Date;Open;High;Low;Close;Volume
20081218;0;0;0;0;0
20081219;-0,124;-0,046;-0,003;0,088;0,064
20081222;0,09;0;0,04;-0,036;-0,095
20081223;-0,041;-0,041;0,006;-0,006;-0,982
20081229;0,001;0,024;0,001;0,023;17,242
20081230;0,023;0,015;0;0;0,987
20081231;0,013;0,003;0,027;0,006;-0,375
20090105;0,09;0,084;-0,022;0,001;-0,495
20090106;-0,109;-0,032;-0,004;0,063;4,646
20090107;0,065;0,046;0,043;-0,046;2,283
20090108;-0,06;-0,105;-0,037;-0,019;-0,906
20090112;0,009;0,064;0,011;0,004;-0,55
20090113;-0,013;-0,004;-0,013;0,056;0,783
20090114;0,081;0,026;0,033;0,013;4,096
20090115;-0,025;-0,05;0,021;-0,038;-0,961
20090116;-0,024;0,024;-0,024;-0,014;0,85
20090119;0,072;0,021;0,072;0,06;-0,999
20090120;-0,07;-0,039;-0,088;-0,039;903
20090121;0,035;0,001;0,013;-0,039;-0,658
20090122;-0,047;-0,02;-0,007;0,021;0,207
20090123;0,046;0,018;-0,013;0,014;-0,029
20090126;0;0;-0,019;-0,057;8,044
20090127;-0,061;-0,061;-0,007;-0,006;-0,641
20090128;0;0;0,022;0,006;-0,991
20090129;-0,011;-0,011;-0,011;-0,011;107,6
20090130;-0,012;-0,012;-0,023;-0,014;0,828
20090202;0,012;0,012;-0,123;-0,075;2,654
20090203;-0,087;-0,087;0,015;-0,046;-0,854
20090204;-0,048;-0,048;-0,05;-0,03;1,608
20090205;-0,1;-0,017;-0,105;-0,014;4,238
20090206;0,063;0,168;0,126;0,068;-0,731
20090209;0,01;-0,104;0,01;0,007;0,003
20090210;0,09;0,058;0,034;0,058;1,753
20090211;0,057;0,055;0,083;0,002;-0,299
20090212;0,003;-0,028;0,031;0,024;-0,956
20090213;0;0,01;0;0,01;0,355
20090216;-0,015;-0,01;-0,104;-0,114;6,542
20090217;-0,121;-0,134;-0,097;-0,097;0,578
20090218;-0,088;-0,088;-0,044;-0,026;-0,093
20090219;0,023;0,023;0,041;0,021;-0,803
20090220;-0,004;-0,004;0;0;-0,99
20090223;-0,045;-0,004;-0,045;-0,004;131,6
20090224;0,047;0,099;-0,056;0,099;11,78
20090225;0,065;0,085;0,181;0,017;-0,825
20090226;0,054;-0,017;0,054;0,048;1,514
20090227;-0,008;-0,014;-0,008;-0,014;-0,81
20090302;0,012;-0,021;0,007;-0,026;-0,541
20090303;-0,044;-0,025;-0,058;-0,043;18,663
20090304;-0,028;0,012;-0,009;0,036;-0,93
20090305;0,069;0,043;0,046;0,043;1,362
20090306;0,012;0;-0,034;0;5,715
20090309;-0,033;-0,056;0,035;-0,056;-1
20090310;0,002;0,002;0,002;0,002;390
20090311;0;0,015;0;0,015;-0,985
20090312;0;0;0;0;105
20090313;-0,002;0,132;-0,002;0,132;8,858
20090316;0,037;-0,035;0,037;-0,057;-0,664
20090317;0,109;0,037;0,078;0,031;-0,815
20090318;0;0;0,018;0,023;1,692
20090319;-0,009;0,016;0,001;0,022;-0,901
20090320;0,037;0,012;0,037;0,012;-0,702
20090323;0,01;0,06;-0,004;0,06;44
20090324;0,054;0,009;0,065;0;-0,356
20090325;0,009;0,004;-0,007;-0,007;-0,62
20090326;0,027;0,027;0,048;0,048;-0,994
20090327;0;0;-0,013;-0,013;25,5
20090330;-0,013;-0,013;0;0;-0,962
20090331;0;0;0;0;0
20090401;0;0;-0,053;-0,053;0
20090402;-0,039;0,013;0,014;0,069;185,5
20090403;0,041;0;0;0;5,316
20090406;0,013;0,023;0,055;0,004;0,643
20090407;0,013;0,003;0,01;0,009;-0,09
20090408;0;0;-0,005;0,013;0,801
20090409;0,019;0,051;0,021;0,051;0,532
20090414;0,044;0;0,006;-0,042;-0,604
20090415;-0,048;-0,037;-0,006;0,005;-0,03
20090416;-0,009;0,039;-0,009;0,038;0,757
20090417;0,033;0;0,033;0,001;-0,954
20090420;0,02;-0,006;-0,036;-0,054;7,637
20090421;-0,047;-0,018;0,008;0,006;-0,737
20090422;0,005;0,056;0,005;0,082;9,544
20090423;0,089;0,065;0,089;0,06;0,127
20090424;0,069;0,03;0,053;0,032;-0,349
20090427;0,023;0,002;-0,051;-0,032;-0,509
20090428;0,004;0,318;0,098;0,271;11,599
20090429;0,364;0,04;0,218;0,041;0,368
20090430;-0,069;-0,069;0;-0,014;-0,661
20090504;0;0;0,009;0;-0,424
20090505;0,002;0,017;0,034;0,017;-0,53
20090506;-0,001;-0,016;-0,004;-0,004;-0,142
20090507;-0,003;-0,003;-0,038;-0,013;1,451
20090508;-0,038;-0,023;0,001;-0,014;-0,089
20090511;0,024;0,036;0,024;0,039;1,488
20090512;0,026;0,023;0,018;-0,008;-0,863
20090513;-0,008;-0,031;-0,046;-0,046;1,341
20090514;-0,05;-0,05;-0,004;-0,004;-0,984
20090515;0,01;0,01;-0,026;-0,026;34,874
20090518;-0,014;0,024;0,023;0,036;-0,533
20090519;0,04;0,004;0,04;0,026;-0,106
20090520;0,017;0,014;0,014;0,017;4,499
20090521;-0,025;0,007;-0,038;0,007;2,274
20090522;0,032;0,001;0,03;0,002;-0,668
20090525;0,013;0,012;0,013;0;-0,695
20090526;-0,031;-0,003;-0,012;0,007;12,289
20090527;0,03;0,002;0,013;-0,014;-0,948
20090528;-0,018;-0,016;-0,002;0,001;7,819
20090529;0,01;0,01;0,004;0,01;-0,911
20090601;0,003;0,053;0,004;0,029;4,3
20090602;0,051;0,005;0,033;0;-0,458
20090603;-0,018;-0,003;0,003;0,005;-0,428
20090604;0,009;0,002;0,005;0,023;-0,423
20090605;0,021;0,009;0,024;0,004;0,661
20090608;-0,002;0,003;-0,008;0,008;-0,288
