Date;Open;High;Low;Close;Volume
20071123;0;0;0;0;0
20071126;0,042;0,022;0,01;0,003;-0,379
20071127;-0,04;-0,039;0;-0,002;-0,478
20071128;0,004;0,016;0;0,003;-0,71
20071129;-0,004;-0,012;0;0;-0,969
20071130;0,004;0;0,004;0;0,088
20071203;-0,003;-0,003;-0,003;-0,002;1,812
20071204;0;0,001;0;0;-0,488
20071205;-0,001;0,04;-0,001;0,04;171,888
20071206;0,006;-0,034;0,006;-0,034;-0,997
20071207;0,014;0,051;0,014;0,035;16,483
20071210;0,02;-0,016;0,018;0;-0,849
20071211;0;0,104;0;0,1;127,426
20071212;0,04;0,051;0,043;0,055;-0,815
20071213;0,088;0,069;0,058;0,035;-0,646
20071214;0,058;-0,017;0,072;0;-0,75
20071217;0,002;-0,003;0,017;0,013;5,611
20071218;0,013;0,086;-0,033;-0,013;0,057
20071219;-0,013;-0,061;0,034;0,033;5,479
20071220;0,033;0,093;0;0,093;-0,601
20071221;0,161;0,063;0,1;0;2,105
20071227;-0,056;-0,003;0,015;0,004;-0,032
20071228;-0,002;-0,053;0;0;-0,968
20080102;0,15;0,147;-0,054;0,029;14,938
20080103;-0,104;-0,104;0,041;-0,031;0,351
20080104;-0,056;-0,041;-0,039;-0,064;0,894
20080107;-0,085;-0,015;-0,048;-0,023;-0,884
20080108;0,043;0;0,026;0,055;10,976
20080109;0,038;-0,009;-0,003;-0,021;-0,632
20080110;-0,069;-0,055;-0,014;-0,034;-0,896
20080111;0,001;0,036;-0,005;0,036;-0,728
20080114;0,022;0;-0,008;0;0,354
20080115;0,046;0,022;0,061;-0,003;91,793
20080116;-0,028;-0,031;-0,038;-0,038;-0,916
20080117;0,022;0,022;0,003;0,01;1,672
20080118;-0,028;-0,028;0,023;0,016;-0,962
20080121;-0,022;0;-0,079;-0,052;16,363
20080122;-0,058;-0,052;0;-0,002;-0,291
20080123;0,029;0,035;0;0,024;-0,416
20080124;0,055;0,02;0,034;0;-0,645
20080125;-0,038;-0,032;0,01;0;13,723
20080128;0,007;0,012;0,005;0,012;-0,675
20080129;0,016;0,004;0,002;-0,012;6,472
20080130;-0,016;-0,016;0;0;-0,997
