Date;Open;High;Low;Close;Volume
20040302;0;0;0;0;0
20040303;-0,029;-0,039;-0,026;-0,024;-0,821
20040304;-0,044;-0,035;-0,036;-0,018;-0,088
20040305;-0,015;0,009;0,003;-0,019;-0,436
20040308;-0,019;-0,045;-0,028;-0,028;0,188
20040309;-0,032;-0,035;-0,032;-0,036;-0,049
20040310;-0,016;0,01;0;0,033;-0,684
20040311;0,027;-0,006;0;-0,006;0,893
20040312;-0,01;0,006;0,01;-0,003;0,427
20040315;0,003;-0,013;-0,003;-0,006;-0,715
20040316;-0,013;-0,003;-0,013;0;-0,475
20040317;0,01;0;0,004;-0,016;17,362
20040318;-0,016;-0,016;-0,02;-0,017;-0,757
20040319;0;0,014;-0,037;-0,017;74,011
20040322;-0,037;-0,039;0,014;-0,007;-0,993
20040323;-0,004;0,041;0;0,038;3,463
20040324;0,028;-0,026;0,018;-0,02;-0,733
20040325;-0,013;-0,013;-0,007;-0,01;1,216
20040326;-0,007;-0,007;-0,014;-0,017;0,498
20040329;-0,014;0;0;0,003;-0,274
20040330;0,024;0,01;-0,004;-0,007;0,409
20040331;-0,031;-0,027;-0,004;0;-0,639
20040401;0,004;0;0,004;0,004;-0,703
20040402;0,007;0,014;0;0,007;2,02
20040405;-0,007;-0,014;-0,021;-0,024;2,893
20040406;-0,018;-0,018;-0,011;-0,018;-0,801
20040407;-0,018;-0,018;-0,011;-0,007;-0,401
20040408;0,007;0,036;0,015;0,04;5,096
20040413;0,04;0,01;0,033;0,014;-0,475
20040414;0,007;0,014;0,007;-0,003;0,77
20040415;-0,01;-0,017;-0,014;0;-0,943
20040416;-0,014;0;-0,01;-0,004;6,075
20040419;-0,01;-0,024;-0,018;-0,038;0,406
20040420;-0,018;-0,018;-0,036;-0,033;0,289
20040421;-0,036;0;0;0,027;-0,365
20040422;0,011;-0,011;0,011;-0,004;-0,896
20040423;0,022;0,007;-0,008;-0,011;4,51
20040426;-0,018;-0,018;0,008;0;-0,809
20040427;-0,019;0,004;-0,015;-0,015;2,613
20040428;0;-0,019;0;-0,004;-0,099
20040429;-0,011;0,015;-0,015;0,019;-0,075
20040430;0;0,011;0;0,007;-0,319
20040504;0,038;-0,004;0,015;-0,007;-0,799
20040505;-0,003;-0,003;-0,011;-0,004;2,247
20040506;-0,033;-0,011;0;-0,008;2,914
20040507;0,015;-0,007;-0,012;-0,011;-0,264
20040510;-0,057;-0,057;-0,066;-0,053;1,263
20040511;0;0,02;-0,087;-0,04;0,826
20040512;-0,044;-0,023;0,086;0,042;-0,848
