Date;Open;High;Low;Close;Volume
20060712;0;0;0;0;0
20060713;0,456;-0,011;0,406;0,045;-0,255
20060714;0,009;-0,103;-0,041;0,035;-0,683
20060717;0,004;-0,056;0,029;-0,092;-0,488
20060718;-0,077;-0,097;-0,088;-0,065;-0,019
20060719;-0,074;-0,056;-0,077;-0,099;-0,163
20060720;-0,065;0;0,022;0,044;0,214
20060721;0,054;-0,03;0;-0,026;-0,594
20060724;-0,041;-0,046;-0,038;-0,032;-0,159
20060725;-0,043;-0,016;0;0,006;-0,434
20060726;0,006;0;-0,006;0;0,456
20060727;0;-0,011;0,011;0;-0,558
20060728;0,006;-0,005;-0,006;-0,006;0,317
20060731;-0,016;-0,016;-0,006;-0,011;0,375
20060801;-0,006;0;-0,028;-0,028;0,059
20060802;-0,039;-0,034;-0,023;-0,017;-0,371
20060803;-0,006;-0,012;-0,036;-0,047;0,294
20060804;-0,035;0,023;-0,006;0,068;1,806
20060807;0,055;0,04;0,075;0,046;-0,11
20060808;0,046;0,159;0,046;0,116;2,831
20060809;0,116;-0,033;0,028;-0,054;-0,532
20060810;-0,045;-0,054;-0,016;-0,031;-0,66
20060811;-0,036;-0,005;0,011;0;-0,462
20060814;0;-0,031;-0,027;-0,011;-0,274
20060816;-0,016;-0,016;-0,017;-0,027;1,149
20060817;-0,011;-0,011;-0,028;-0,017;0,532
20060818;-0,039;-0,033;0;0;-0,585
20060821;0,011;0,006;-0,006;-0,011;-0,751
20060822;-0,017;0;0,006;0;2,066
20060823;0,006;0,051;0,006;0,046;5,371
20060824;0,046;-0,011;0,029;-0,017;-0,787
20060825;-0,027;-0,027;-0,028;-0,017;0,063
20060828;0;-0,006;0;0;-0,473
20060829;-0,011;0,034;0,006;0,029;2,924
20060830;0,034;-0,005;0,017;-0,011;-0,604
20060831;-0,017;0,038;0,006;0,017;3,294
20060901;0,017;-0,042;-0,006;-0,017;-0,794
20060904;-0,011;0,033;0,006;0,028;0,987
20060905;0,028;-0,016;0;-0,027;0,388
20060906;-0,027;-0,011;-0,017;0,011;-0,397
20060907;0,011;-0,005;0,011;-0,011;-0,401
20060908;-0,017;-0,011;-0,011;-0,006;0,279
20060911;-0,017;-0,017;-0,017;-0,028;1,184
20060912;-0,006;0,011;0;0,017;-0,803
20060913;0,029;0,011;0,017;0;3,059
20060914;-0,022;-0,022;-0,023;-0,011;-0,509
20060915;0;0;0,012;0;-0,625
20060918;-0,006;-0,006;0;0,006;0,314
20060919;0;-0,006;-0,017;-0,017;0,37
20060920;-0,017;-0,017;-0,029;-0,023;0,826
20060921;-0,035;-0,006;0;0;-0,596
20060922;0,012;0;-0,006;0;-0,024
20060925;0,006;0,041;0;0,042;3,061
20060926;0,042;-0,006;0,024;-0,011;-0,468
20060927;-0,011;-0,017;-0,012;-0,023;-0,323
20060928;-0,035;-0,017;-0,006;-0,006;-0,002
20060929;0,018;0;0,006;0,006;-0,585
20061002;0,006;0,024;0,006;0,012;1,727
20061003;-0,012;-0,023;-0,006;-0,018;1,618
20061004;-0,006;-0,006;0,006;0,006;-0,611
20061005;0;0,012;0;0,006;0,901
20061006;0,012;0,058;0,018;0,047;1,022
20061009;0,053;0,006;0,041;0,017;0,267
20061010;0,017;0;-0,011;-0,028;-0,721
20061011;-0,027;-0,011;0;0,023;-0,053
20061012;0,017;0;0;-0,011;-0,57
20061013;-0,017;-0,017;-0,006;-0,006;0,596
20061016;-0,011;0;-0,006;0;0,209
20061017;-0,006;-0,006;0;-0,011;-0,42
20061018;-0,006;0,006;0;-0,006;0,732
20061019;0,012;-0,011;-0,006;0;-0,256
20061020;-0,011;0,029;0;0,029;1,524
20061023;0,035;0,139;0,017;0,152;6,432
20061024;0,151;0,039;0,103;-0,059;-0,342
20061025;-0,063;-0,042;-0,036;0,057;-0,412
20061026;0,088;0,039;0,065;-0,005;-0,29
20061027;-0,057;-0,061;-0,025;-0,049;-0,506
20061030;-0,035;0;-0,036;0;-0,19
20061031;0,016;-0,005;0,005;-0,021;-0,015
20061102;-0,015;-0,005;0,021;0,016;-0,136
20061103;-0,01;0,051;-0,01;0,068;2,063
20061106;0,09;0,019;-0,005;-0,083;1,317
20061107;-0,083;-0,095;-0,043;-0,011;-0,338
20061108;0,016;0,005;0,022;-0,005;-0,752
20061109;-0,016;-0,016;-0,022;-0,022;0,181
20061110;-0,037;-0,037;-0,011;-0,011;0,204
20061113;-0,016;0,005;0;0,006;-0,008
20061114;0,034;0,022;0,017;0,006;0,29
20061115;-0,022;-0,005;-0,022;-0,011;-0,438
20061116;-0,006;-0,016;0,017;0,006;-0,523
20061117;0,011;-0,005;-0,006;0;-0,326
20061120;-0,011;0;0;0,006;0,397
20061121;0,011;0,038;0,017;0,039;3,707
20061122;0,049;0,063;0,038;0,048;0,853
20061123;0,037;-0,01;0,016;-0,01;-0,675
20061124;0;-0,005;-0,01;-0,01;-0,317
20061127;-0,02;-0,02;-0,026;-0,016;-0,476
20061128;-0,031;-0,021;0;-0,005;-0,294
20061129;0;0;0,005;-0,011;0,96
20061130;0;0,026;0,011;0,021;-0,055
20061201;0,005;-0,015;0,005;-0,01;-0,522
20061204;-0,005;-0,01;-0,032;-0,021;3,572
20061205;-0,027;-0,016;0;0,005;-0,624
20061206;0,011;0;0;-0,011;0,336
20061207;0,005;0;0;0,011;-0,334
20061208;0;0,064;0,016;0,032;6,28
20061211;0,07;0;0,027;0;-0,62
20061212;-0,015;0;0,01;0,021;-0,235
20061213;0;-0,01;0;-0,005;-0,552
20061214;-0,005;-0,01;-0,067;-0,062;1,408
20061215;-0,062;-0,051;-0,022;0;0,618
20061218;0;0;0,011;0;-0,373
20061219;-0,022;-0,032;-0,028;-0,033;-0,008
20061220;-0,006;0,006;0,012;0;-0,685
20061221;-0,006;-0,017;-0,017;-0,011;0,957
20061222;-0,011;-0,011;-0,012;-0,017;0,21
20061227;0;0,04;0,029;0,052;-0,26
20061228;0,034;0;0,011;0;-0,491
20061229;-0,006;-0,005;0,006;0;-0,404
20070102;0,011;0,006;0,006;-0,006;0,629
20070103;-0,005;-0,005;0,006;0,006;-0,615
20070104;0;0,011;-0,017;0,006;2,635
20070105;0,006;-0,005;0,006;0;-0,737
20070108;-0,016;-0,005;-0,006;-0,005;-0,007
20070109;-0,006;0;0;-0,011;0,983
20070110;0,006;-0,011;0;0;-0,582
20070111;-0,006;0,017;0;0,011;6,881
20070112;0,006;-0,005;0;-0,006;-0,262
20070115;0,006;0,033;-0,006;0,006;1,817
20070116;0,011;-0,027;0,017;-0,006;-0,524
20070117;-0,027;-0,005;-0,034;-0,006;0,764
20070118;0,017;0,006;0,029;0,006;-0,128
20070119;-0,011;0,033;0;0,017;0,382
20070122;0,039;0,011;0,017;0,016;0,183
20070123;0,005;-0,021;0,017;-0,011;-0,826
20070124;-0,022;0;-0,022;0;0,065
20070125;0,022;0,022;0,033;0,022;2,144
20070126;0,016;-0,005;-0,022;-0,011;-0,346
20070129;-0,016;-0,011;0,011;0;-0,795
20070130;0;0,005;-0,005;0,005;4,489
20070131;0,005;-0,005;0;-0,021;-0,285
20070201;-0,005;-0,005;0;0;-0,579
20070202;-0,016;0,016;0;0,016;0,978
20070205;0,011;-0,016;-0,016;-0,016;0,85
20070206;0;0;0,006;0,005;0,837
20070207;0;-0,005;-0,011;-0,005;-0,544
20070208;-0,032;-0,016;-0,061;-0,049;1,181
20070209;-0,034;-0,016;0,03;0,023;-0,783
20070212;0,029;0,006;0,012;-0,006;2,128
20070213;0;-0,011;0;0;-0,749
20070214;0,011;0,017;0,006;0;3,649
20070215;-0,011;-0,017;-0,011;0;-0,228
20070216;-0,022;-0,011;-0,017;-0,017;0,07
20070219;-0,006;-0,017;-0,023;-0,017;-0,008
20070220;0;0,029;0,018;0,035;0,285
20070221;0,035;0,034;0,029;-0,011;1,163
20070222;-0,011;0,011;0,006;0,063;0,529
20070223;0,045;0,043;0,04;0;0,297
20070226;0,011;-0,026;-0,022;-0,038;-0,858
20070227;-0,043;-0,048;-0,034;-0,022;0,42
20070228;-0,061;-0,033;-0,029;-0,006;-0,029
20070301;0,054;0,017;0,012;-0,006;-0,189
20070302;-0,011;0,006;0,018;0,029;-0,464
20070305;-0,011;-0,028;-0,023;-0,028;0,699
20070306;0;0,012;0,024;0,012;-0,707
20070307;0,023;0,011;-0,006;-0,006;-0,083
20070308;-0,023;-0,006;0,006;0,006;0,967
20070309;0,116;0,125;0,092;0,12;19,1
20070312;0,036;0,01;-0,016;-0,031;-0,708
