Date;Open;High;Low;Close;Volume
20091106;0;0;0;0;0
20091109;0,015;-0,006;0,028;0,019;-0,869
20091110;0,005;0,001;0,002;-0,004;-0,295
20091112;-0,011;-0,014;-0,01;-0,014;-0,278
20091113;-0,008;-0,008;-0,003;-0,003;-0,518
20091116;0,008;0,011;0,005;0,002;0,295
20091117;-0,008;-0,012;-0,017;-0,017;-0,073
20091118;-0,017;-0,013;-0,024;-0,024;0,647
20091119;-0,033;-0,035;-0,036;-0,035;0,281
20091120;-0,025;-0,003;0,004;0,019;-0,525
20091123;0,027;0,009;0,018;0,009;-0,527
20091124;-0,002;-0,004;0;-0,007;-0,21
20091125;-0,005;-0,007;-0,005;-0,002;-0,142
20091126;0,005;0;-0,015;-0,016;0,176
20091127;-0,036;-0,015;-0,026;0,008;0,832
20091130;0,026;0,025;0,04;0,025;-0,574
20091201;0,02;0,004;0,009;-0,012;0,104
20091202;-0,011;-0,01;-0,015;-0,012;0,578
20091203;-0,009;-0,011;-0,004;0,004;-0,445
20091204;-0,002;0;0,005;0,001;-0,124
20091207;0,002;-0,002;-0,004;-0,005;-0,251
20091208;0;0,01;0,005;0,008;0,976
20091209;-0,003;-0,008;-0,013;-0,021;1,341
20091210;-0,013;-0,019;-0,007;-0,006;-0,464
20091211;0;0;0,005;0,006;-0,083
20091214;0,003;0,03;0,004;0,026;1,488
20091215;0,027;0,015;0,023;0,014;0,016
20091216;0,011;0,027;0,017;0,03;1,714
20091217;0,029;0,002;0,004;-0,016;0,564
20091218;-0,027;-0,019;-0,006;-0,002;-0,595
20091221;0,01;-0,002;0,002;-0,009;-0,682
20091222;-0,007;-0,004;-0,007;-0,003;-0,07
20091223;-0,007;-0,008;-0,012;-0,018;-0,077
20091228;-0,016;-0,014;-0,014;-0,01;0,408
20091229;-0,009;0;0,004;0,009;-0,438
20091230;0,008;-0,004;-0,004;-0,01;0,09
20091231;-0,008;0;0,002;0,01;-0,452
20100104;0,006;0,008;0,002;-0,007;0,796
20100105;0,001;-0,009;-0,002;0;1,691
20100106;-0,004;-0,004;0;-0,003;-0,364
20100107;-0,005;-0,005;-0,014;-0,016;0,094
20100108;-0,01;-0,002;-0,001;0,001;-0,389
20100111;0,01;0,002;0,002;0;1,093
20100112;-0,01;-0,009;-0,027;-0,021;0,021
20100113;-0,025;-0,014;-0,004;0,004;-0,025
20100114;0,006;-0,001;0,002;-0,011;-0,549
20100115;-0,011;-0,011;-0,002;-0,004;0,305
20100118;0,002;-0,002;-0,004;0,006;0,034
20100119;0;0,012;0,009;0,013;-0,164
20100120;0,015;0,021;0,015;0,019;0,875
20100121;0,016;0;0,009;-0,002;-0,615
20100122;-0,007;-0,01;-0,015;-0,017;-0,095
20100125;-0,021;-0,009;-0,006;-0,007;-0,31
20100126;-0,002;-0,015;-0,008;-0,009;0,071
20100127;-0,002;0,018;0,001;0,018;4,235
20100128;0,022;0,008;0,016;0,002;-0,439
20100129;-0,013;-0,012;-0,008;-0,003;-0,362
20100201;0,002;-0,005;0,001;-0,011;-0,733
20100202;0,001;0,001;-0,006;-0,004;1,618
20100203;-0,011;-0,009;-0,013;-0,009;1,331
20100204;-0,011;-0,006;-0,002;-0,004;0,859
20100205;-0,013;-0,02;-0,029;-0,026;0,456
20100208;-0,017;-0,011;-0,038;-0,029;-0,3
20100209;-0,032;-0,023;0,012;0,009;-0,423
20100210;0,018;0,021;0,006;-0,006;-0,494
20100211;-0,02;-0,032;-0,036;-0,035;1,79
20100212;0,011;0,017;0,023;0,038;-0,417
20100215;0,009;0,004;0,019;0,011;-0,57
20100216;0,008;0,002;-0,012;-0,015;0,039
20100217;0,004;0,004;-0,004;-0,007;-0,244
20100218;-0,023;-0,013;0,007;0,012;0,073
20100219;0,001;0,007;-0,001;0,012;-0,102
20100222;0,025;0,017;0,027;0,012;0,482
20100223;-0,002;-0,009;-0,007;-0,012;-0,407
20100224;-0,011;-0,004;-0,005;0,006;-0,025
20100225;0,006;0;0;-0,01;-0,28
20100226;-0,005;-0,002;-0,004;-0,002;0,019
20100301;-0,002;-0,006;-0,009;-0,005;-0,001
20100302;-0,01;-0,001;0,002;0;2,851
20100303;-0,003;0,012;0,001;0,018;-0,441
20100304;0,022;0,02;0,02;0,007;1,017
20100305;0,021;0,009;0,018;0,02;0,032
20100308;0,015;0,004;0,007;0,004;-0,223
20100309;-0,005;-0,004;-0,008;0;-0,039
20100310;-0,003;0,024;0,012;0,021;0,34
20100311;0,026;0,02;0,022;0,013;0,122
20100312;0,017;0;0,009;0,001;-0,122
20100315;-0,01;0,001;0,002;0,007;-0,425
20100316;0,008;0,003;0,008;0;1,802
20100317;0,003;-0,002;-0,029;-0,024;-0,114
20100318;-0,015;-0,02;0,008;0,003;-0,321
20100319;0,005;0,011;0,001;0,009;8,594
20100322;-0,013;-0,019;-0,016;-0,021;-0,851
20100323;-0,013;0,004;0,003;0,004;-0,405
20100324;0,015;-0,002;-0,011;-0,014;-0,119
20100325;-0,017;-0,002;0,007;0,015;1,847
20100326;0,011;0,004;-0,003;-0,017;-0,486
20100329;-0,015;-0,015;-0,001;0,009;-0,167
20100330;0,014;0,013;0,005;0,01;0,073
20100331;0;0;0,002;-0,006;-0,058
20100401;0,001;-0,002;0,005;0,009;-0,471
20100406;0,003;0,002;0,002;0;0,552
20100407;-0,001;-0,001;-0,002;-0,01;1,862
20100408;-0,009;-0,006;-0,009;-0,009;-0,723
20100409;-0,002;-0,003;-0,002;-0,002;0,31
20100412;-0,017;-0,006;-0,01;0,006;0,31
20100413;0,011;-0,004;-0,008;-0,013;2,119
20100414;-0,009;-0,011;-0,013;-0,021;-0,483
20100415;-0,019;-0,019;-0,013;-0,012;-0,324
20100416;-0,014;-0,005;0,001;0,004;-0,443
20100419;0;-0,007;-0,008;-0,008;0,667
20100420;0;0,002;-0,001;0;-0,359
20100421;0,003;0,001;0,004;0,009;-0,231
20100422;0,001;0,002;0,005;-0,007;0,093
20100423;-0,005;0,013;0;0,021;0,163
20100426;0,018;0,017;0,02;0,016;-0,14
20100427;0,016;0;0;-0,015;-0,351
20100428;-0,029;-0,031;-0,029;-0,02;6,505
20100429;0,002;0,002;0,001;0;-0,73
20100430;-0,005;0,004;0,004;0,011;-0,494
20100504;0,017;0,008;-0,011;-0,026;3,22
20100505;-0,037;-0,03;-0,007;-0,005;-0,275
20100506;0,018;0,011;0,002;0;-0,227
20100507;-0,052;-0,018;-0,033;-0,005;0,628
20100510;0,031;0,024;0,034;0,03;-0,408
20100511;0,009;-0,004;0,009;-0,006;-0,308
20100512;0,007;0,007;0;0;0,077
20100513;0,011;-0,002;0,005;0,008;-0,273
20100514;-0,007;-0,002;-0,023;-0,035;1,038
20100517;-0,027;-0,03;-0,017;-0,009;-0,21
20100518;0,007;0,003;0,008;0,009;-0,471
20100519;-0,01;-0,01;-0,029;-0,028;2,267
20100520;-0,026;-0,013;-0,02;-0,029;-0,067
20100521;-0,04;-0,026;-0,03;-0,003;0,05
20100524;0,02;0;0,022;0,018;-0,193
20100525;-0,015;-0,019;-0,021;-0,03;-0,316
20100526;0;0,034;0,025;0,031;0,783
20100527;0,031;0,025;0,032;0,034;0,186
20100528;0,028;0,015;0,011;0,023;-0,485
20100531;0,005;-0,009;0,014;-0,018;-0,314
20100601;-0,004;-0,007;-0,026;-0,028;-0,278
20100602;-0,029;0,008;-0,004;0,029;1,033
20100604;0,029;-0,005;0,006;-0,025;-0,352
20100607;-0,033;-0,009;-0,017;0,02;-0,24
20100608;0,023;0,009;0,015;-0,008;1,369
20100609;0,007;0;0,006;0,003;-0,394
20100610;-0,001;0,005;0;0,018;-0,156
20100611;0,015;0,001;0,013;0;-0,2
20100614;-0,001;0,001;0,005;-0,008;-0,322
20100615;-0,007;-0,001;0,001;0,009;-0,064
20100616;0,014;0,008;0,003;0,001;0,12
20100617;-0,012;-0,004;-0,014;-0,024;0,542
20100618;-0,008;-0,007;-0,001;0;3,814
20100621;0,01;0,006;0,017;0,027;-0,832
20100622;-0,003;0,005;-0,005;0,005;2,117
20100623;0,004;0,002;0,007;-0,005;-0,334
20100624;0,005;-0,007;-0,007;-0,003;-0,063
20100625;0,001;-0,001;0,003;0,001;-0,641
20100628;-0,007;0,005;0,001;0,007;-0,069
20100629;0,01;-0,002;-0,011;-0,025;1,828
20100630;-0,024;-0,014;-0,005;0,004;-0,474
20100701;-0,005;-0,002;-0,005;-0,009;1,23
20100702;0,01;-0,001;0,007;0,009;-0,444
20100705;0;-0,001;-0,009;-0,016;-0,314
20100706;-0,011;0,01;0,003;0,021;0,983
20100707;0,008;0,004;0,005;0,009;0,122
20100708;0,017;0,007;0,015;0;-0,232
20100709;0;0;0,003;0;-0,57
20100712;0,002;0,007;0;-0,005;1,766
20100713;0,005;0;-0,002;-0,002;-0,052
20100714;-0,003;-0,006;-0,002;0,007;0,061
20100715;-0,001;-0,003;0,005;0,004;-0,563
20100716;0;0,007;0;-0,004;0,483
20100719;-0,004;-0,012;-0,007;0;-0,133
20100720;0,005;0,012;-0,005;-0,007;0,557
20100721;0;0,012;0,017;0,031;0,417
20100722;0,014;0,018;0,014;0,016;0,089
20100723;0,021;0,005;0,021;0,007;-0,57
20100726;0,007;0,007;0,001;0,004;-0,24
20100727;0,004;-0,002;0,001;-0,002;0,048
20100728;0,002;0,002;0;-0,004;-0,227
20100729;-0,007;0;0;-0,007;0,696
20100730;0,005;-0,002;-0,004;0,002;-0,034
20100802;-0,011;0,004;0,007;0,017;1,002
20100803;0,014;0,002;0,004;0;-0,595
20100804;-0,004;0,003;0,003;0,005;0,418
20100805;0,009;0,001;0,002;-0,002;0,516
20100806;-0,004;-0,001;0,001;0,003;-0,103
20100809;0,004;0;0;0;-0,341
20100810;-0,002;0,002;0,001;0,003;0,497
20100811;-0,004;0,007;-0,004;0,005;0,465
20100812;0,003;-0,007;0;-0,016;-0,572
20100813;-0,001;-0,005;-0,013;-0,017;0,415
20100816;-0,017;-0,009;0;0,012;-0,694
20100817;0,004;0,005;0,007;0,008;0,685
20100818;0,012;0;-0,007;-0,019;0,828
20100819;-0,017;-0,004;0;0,015;0,42
20100820;0;-0,006;0;-0,008;-0,654
20100823;0,005;0,016;0,007;0,014;0,587
20100824;0,005;-0,007;-0,007;-0,009;-0,273
20100825;-0,006;-0,003;-0,002;-0,009;0,188
20100826;-0,005;-0,004;0,002;0,008;0,556
20100827;0,003;0,008;0,003;0,009;-0,068
20100830;0,015;0,001;0,004;0,001;-0,504
20100831;-0,004;0,015;-0,007;0,015;3,443
20100901;0,022;0;0,018;-0,015;-0,057
20100902;-0,013;-0,001;0,004;0,013;-0,37
20100903;0,011;0,007;0,005;0,008;-0,557
20100906;0,007;0,032;0,013;0,03;5,785
20100907;0,031;0,01;0,029;-0,002;-0,367
20100908;-0,006;-0,002;-0,004;0,007;-0,251
20100909;0,007;0,001;0,008;0,005;0,259
20100910;0,009;0,001;-0,004;-0,005;-0,297
20100913;-0,004;0;0,007;0,005;-0,346
20100914;0,004;0;-0,003;-0,004;0,798
20100915;0,002;0;0,004;0,004;0,253
20100916;0;0;0,003;0,003;0,117
20100917;0;0,015;-0,015;-0,019;2,669
20100920;-0,002;-0,005;0,005;0,018;-0,857
20100921;0,001;0,002;0,013;0,013;-0,292
