Date;Open;High;Low;Close;Volume
20121001;0;0;0;0;0
20121002;0,19;0,19;0,19;0,19;67,573
20121003;0,2;0,44;0;0,44;-0,773
20121004;0,433;0,458;0,72;0,458;-0,861
20121005;0,465;0,438;0,465;0,438;-0,731
20121008;0,313;0,576;0,313;0,391;1,773
20121009;0,329;0,05;-0,091;0,19;1,013
20121010;0,136;0,07;0,462;0,07;-0,797
20121011;0,06;0,2;0,057;0,2;0,098
20121012;0,209;0;0,118;-0,065;-0,204
20121015;-0,064;-0,065;-0,029;-0,048;-0,835
20121016;-0,05;-0,05;-0,05;-0,011;0,646
20121017;0,053;0,053;0,125;0,018;-0,959
20121018;-0,133;-0,002;-0,154;0,042;26,621
20121019;0,152;0;0,16;-0,115;-0,829
20121022;-0,165;-0,09;-0,057;0,028;-0,288
20121023;0;0,046;0;0,009;7,136
20121024;0,1;-0,035;0;-0,029;-0,49
20121025;-0,062;-0,036;0;-0,017;-0,571
20121026;-0,029;-0,038;0,002;-0,029;0,267
20121029;0,038;0,029;0,038;0,029;1,971
20121030;0,01;0,143;-0,015;0,143;3,242
20121031;0,143;0,035;0,172;0,035;-0,911
20121102;0,042;0,127;0,002;-0,032;-0,755
20121105;-0,038;-0,141;-0,166;-0,161;21,611
20121106;-0,16;-0,126;0,008;0,042;-0,791
20121107;0,032;-0,008;0,032;-0,008;-0,842
20121108;0;0,036;0;0,036;-0,946
20121109;0,046;0,009;0,046;0,009;-0,474
20121112;0;0;0;0;0
20121113;0,015;0,015;0,015;0,015;0
20121114;0,013;0,013;0,013;0,013;26
20121115;0,009;0,009;0,009;0,009;-0,926
20121116;0,044;0,173;0,044;0,173;59,5
20121119;0,124;0;0,124;0;-0,816
20121120;0;0;0;0;1,803
20121121;0;0;0;0;-0,57
20121122;0,021;0,021;-0,066;-0,066;18,063
20121123;-0,077;-0,032;0,01;0,058;-0,942
20121126;0,048;0;0,048;0;-0,983
20121127;0;0;0;0;0
20121128;0;0;0;0;0,4
20121129;0;0;-0,008;-0,008;22,857
20121130;0;0;0,008;0,008;-0,958
20121203;0;0;0;0;-0,286
20121204;-0,008;-0,008;-0,008;-0,008;-0,6
20121205;0;0,125;0;0,048;172
20121206;0,046;-0,07;0,046;-0,001;-0,942
20121207;0,001;0,007;0;0,007;17,45
20121210;0,013;0,007;0,015;0,007;-0,973
20121211;0;0,013;0;0,013;41
20121212;0,013;0,016;-0,039;0,016;8,681
20121213;0,016;0,004;0,071;0,003;-0,466
20121214;0,003;0,066;0,003;0,067;-0,907
20121217;0,124;0,118;0,124;0,092;4,658
20121218;0,026;-0,034;0,025;-0,012;-0,374
20121219;-0,001;-0,001;0;0;-0,773
20121220;0;0;-0,024;-0,024;-0,062
20121221;-0,024;-0,024;0;0;-0,691
20121227;0;0;0;0;-0,979
20121228;0;0;0;0;3
20130102;0,031;0,031;0,031;0,031;1,5
20130103;0;0,042;0;0,042;19,9
20130104;0,055;0,012;0,042;0;-0,258
20130107;0;0,149;-0,012;-0,012;15,142
20130108;-0,01;-0,135;0,012;0,012;-0,836
20130109;-0,001;-0,006;0;0;-0,985
20130110;0;0,047;0;0,047;113,667
20130111;0,058;0,072;0,058;0,072;0,038
20130114;0,066;0,005;0,066;0,005;-0,992
20130115;0,01;0,01;0;0;1,5
20130116;-0,009;-0,008;0,001;0,002;32,333
20130117;0,001;0;0,001;0;-0,7
