Date;Open;High;Low;Close;Volume
19970612;0;0;0;0;0
19970613;0,06;0,06;0,06;0,06;0,852
19970616;-0,009;-0,009;-0,009;-0,009;-0,249
19970617;-0,029;-0,029;-0,029;-0,029;1,161
19970618;-0,02;-0,02;-0,02;-0,02;-0,473
19970619;-0,034;-0,034;-0,034;-0,034;-0,673
19970620;0,014;0,014;0,014;0,014;4,2
19970623;-0,03;-0,03;-0,03;-0,03;-0,25
19970624;-0,031;-0,031;-0,031;-0,031;-0,674
19970625;0,02;0,02;0,02;0,02;0,327
19970626;-0,031;-0,031;-0,031;-0,031;0,433
19970627;0,022;0,022;0,022;0,022;-0,594
19970630;0,032;0,032;0,032;0,032;0,173
19970701;0,011;0,021;0,011;0,011;2,097
19970702;0;-0,009;0;0;-0,54
19970703;0,01;0,041;0,01;0,03;0,343
19970704;0,021;-0,011;0,021;0;-0,544
19970707;0,02;0,02;0,011;0,011;-0,292
19970708;-0,009;-0,009;-0,011;-0,011;-0,141
19970709;-0,011;0;0;0,011;-0,386
19970710;-0,009;-0,015;-0,009;-0,02;6,929
19970711;0;-0,005;-0,005;-0,005;-0,435
19970714;-0,045;-0,045;-0,041;-0,041;0,402
19970715;-0,026;-0,026;-0,026;-0,026;0,219
19970716;-0,007;-0,007;-0,007;-0,007;-0,914
19970717;0;0;0;0;1,5
19970718;0,007;0,007;-0,027;-0,027;0,666
19970721;0,005;0,005;0;0;0,439
19970722;-0,017;-0,017;-0,017;-0,01;-0,852
19970723;0,022;0,022;0,041;0,033;1,46
19970724;0;0;0;0;1,421
19970725;0,01;0,01;-0,005;-0,005;0,128
19970728;0,021;0,021;0,01;0,032;-0,158
19970729;0,074;0,074;0,071;0,081;-0,168
19970730;-0,039;-0,011;0,011;0,009;-0,719
19970731;0,03;0;-0,011;-0,039;5,056
19970801;-0,02;-0,009;0,021;0,021;-0,475
19970804;0,011;0;-0,014;-0,009;-0,161
19970805;-0,02;0,009;0,005;0,03;-0,467
19970806;0;-0,02;0;-0,02;-0,515
19970807;0,009;0,031;0,009;0,031;1,438
19970808;0,04;0,02;0,04;0,009;-0,095
19970811;0,039;0,028;0,019;0,019;2,046
19970812;0;0,009;0,009;0,009;0,154
19970813;0,009;0;0,019;0,019;-0,021
19970814;-0,018;-0,018;-0,036;-0,036;-0,362
19970818;-0,017;-0,017;-0,019;-0,019;0,035
19970819;0;0,018;-0,011;0,009;-0,488
19970820;0;-0,017;0,02;0;0,33
19970821;0;0;-0,019;-0,019;1,434
19970822;-0,01;-0,01;0;0;-0,673
19970825;0;0;0;0;-0,357
19970826;-0,019;-0,019;0;0;-0,072
19970827;-0,009;-0,009;-0,02;-0,02;-0,597
19970828;-0,02;-0,011;-0,009;0;0,492
19970829;0;-0,009;-0,02;-0,025;5,093
19970901;-0,02;-0,02;0;-0,005;-0,835
19970902;0;0;0;0;0,404
19970903;0,03;0,03;0,03;0,03;1,878
19970904;0,011;0,011;-0,005;-0,005;1,023
19970905;-0,011;0,02;0,005;0,036;-0,866
19970908;0,051;0,02;0,031;0,009;4,8
19970909;-0,01;0;0,009;0,01;-0,423
19970910;0,01;0;0,01;0;0,867
19970911;0,009;0,047;0,009;0,037;-0,194
19970912;0,019;-0,01;0,009;-0,018;-0,123
19970915;-0,027;-0,018;-0,017;-0,017;-0,61
19970916;0,018;0,019;-0,019;-0,01;1,8
19970917;0;-0,018;0;-0,009;0,114
19970918;-0,009;-0,009;0,029;0,029;0,104
19970919;0,009;0,009;0;0;-0,514
19970922;-0,009;0;0;0,009;1,226
19970923;0;0;0;-0,009;1,196
19970924;0;-0,009;-0,019;-0,009;0,102
19970925;-0,009;-0,009;0;0;-0,387
19970926;0;0,009;0,01;0,009;0,739
19970929;0,009;0;0,009;0;-0,333
19970930;0,009;0,028;0,009;0,019;-0,423
19971001;-0,009;-0,009;-0,017;-0,019;-0,527
19971002;0,009;0;0,009;0,009;-0,489
19971003;-0,009;-0,01;-0,009;0;3,554
19971006;0;-0,009;0,009;-0,009;0,31
19971007;-0,019;-0,009;-0,028;-0,009;-0,829
19971008;0,01;0;0,009;0;0,902
19971009;0;0;0;-0,01;-0,151
19971010;0;0;0,01;0,01;0,092
19971013;0,028;0,028;0,018;0,018;-0,259
19971014;0;0;0;0;0,177
19971015;0;0;-0,009;-0,009;-0,538
19971016;0;0;0,009;0,009;2,406
19971017;-0,01;-0,01;-0,009;0;-0,538
19971020;0,01;0,01;-0,009;0;0,572
19971021;0;0,019;0,018;0,01;0,126
19971022;0,009;-0,01;0,01;0;-0,578
19971023;-0,009;-0,009;-0,064;-0,027;4,839
19971024;-0,01;-0,01;0,04;0;-0,591
19971027;-0,017;-0,017;-0,049;-0,038;1,185
19971028;-0,1;-0,1;-0,054;-0,064;1,464
19971029;0,09;0,09;0,09;0,09;-0,958
19971030;-0,02;-0,02;-0,02;-0,02;0,497
19971031;-0,035;-0,035;-0,035;-0,035;-0,509
19971103;0,016;0,025;0,016;0,025;3,378
19971104;-0,02;-0,029;-0,036;-0,045;-0,75
19971105;-0,011;-0,011;-0,005;0,005;0,146
19971106;-0,005;0,006;-0,005;0,006;13,359
19971107;-0,01;-0,021;-0,021;-0,042;-0,675
19971112;-0,007;-0,007;-0,065;-0,027;0,922
19971113;-0,01;-0,01;0,052;0,01;-0,814
19971114;0;0,005;0,022;0,022;11,075
19971117;0,017;0,012;0,017;0,017;-0,918
19971118;0,005;0,005;0,005;0,005;1,35
19971119;-0,011;-0,011;-0,047;-0,047;0,85
19971120;0;0;0,032;0,032;0,036
19971121;0;0,007;-0,022;-0,01;-0,325
19971124;0;-0,007;0,027;0,015;0,031
19971125;-0,031;-0,031;-0,053;-0,041;-0,334
19971126;0,005;0,005;0,028;0,015;-0,457
19971127;0,007;0,007;0,007;0,007;0,009
19971128;0,02;0,02;0,02;0,02;0,58
19971201;0,012;0,059;0,012;0,033;-0,587
19971202;0,016;-0,03;-0,042;-0,011;0,467
19971203;-0,021;-0,021;0,027;-0,015;2,235
19971204;-0,007;0;0,005;0;-0,751
19971205;0;-0,007;0;-0,007;0,973
19971208;-0,031;-0,031;-0,031;-0,031;0,03
19971209;0;0;0;0;-0,182
19971210;-0,005;0;-0,005;0;-0,13
19971211;-0,005;-0,01;-0,012;-0,017;-0,378
19971212;0;0;0,007;0,007;-0,39
19971215;-0,012;-0,012;-0,012;-0,012;0,073
19971216;-0,078;-0,056;-0,078;-0,061;2,885
19971217;0,036;0,024;0,036;0,03;-0,758
19971218;-0,029;-0,041;-0,029;-0,041;0,926
19971219;0;0;0;0;0,357
19971222;-0,011;-0,011;-0,011;-0,011;4,931
19971223;0,006;0,006;0,006;0,006;-0,677
19971229;0,006;0,043;0,006;0,043;-0,521
19971230;0,03;0;0,024;-0,013;4,563
19971231;0,06;0,052;0,042;0,042;-0,325
19980105;-0,022;-0,007;0;0,016;-0,938
19980106;0;-0,016;0;-0,016;5,325
19980107;-0,012;-0,012;-0,012;-0,012;-0,184
19980108;0,036;0,036;0,023;0,036;0,236
19980109;0;0;0,012;0;0,425
19980112;0;0;0;0;-0,554
19980113;0;0;0;0;0,015
19980114;0;0;0;0;-0,32
19980115;-0,022;-0,022;-0,022;-0,022;0,649
19980116;0;0;0;0;-0,755
19980119;0,011;0,011;0,011;0,011;3,511
19980120;-0,01;-0,01;-0,01;-0,01;-0,443
19980121;0,011;0,011;0,011;0,011;2,382
19980122;0;0;0;0;-0,171
19980123;0;0,068;0;0,068;-0,024
19980126;0,023;-0,042;0,012;-0,052;-0,508
19980127;-0,022;-0,022;-0,012;-0,012;-0,847
19980128;0,012;0,012;0,012;0,012;2,903
19980129;0,033;0,038;0,033;0,038;1,703
19980130;0;-0,005;-0,027;-0,031;2,115
19980202;0;0,005;0,027;0,032;-0,126
19980203;0,01;0,005;0,01;0,005;0,143
19980204;-0,005;-0,005;-0,005;-0,005;-0,961
19980205;-0,043;-0,022;-0,043;-0,022;0,722
19980206;0;-0,022;0;-0,022;0,276
19980209;0,017;0,057;0,017;0,057;10,025
