Date;Open;High;Low;Close;Volume
20061027;0;0;0;0;0
20061030;-0,026;-0,026;0,012;0,001;-0,913
20061031;-0,004;-0,004;0,001;0,012;-0,336
20061101;0,011;0,017;0,011;0;0,073
20061102;-0,014;-0,019;-0,014;-0,006;-0,475
20061103;0,001;0,012;0,01;0,002;-0,818
20061106;-0,006;-0,008;-0,004;-0,001;12,236
20061107;0,006;-0,003;-0,005;-0,008;-0,978
20061108;-0,014;-0,012;-0,004;-0,004;9,988
20061109;0,021;0,025;0;0,01;-0,652
20061110;-0,022;-0,023;-0,002;-0,008;0,608
20061113;0,006;0,004;0,006;0,004;0,389
20061114;-0,005;-0,008;-0,016;-0,013;0,49
20061115;-0,012;-0,012;-0,001;-0,007;-0,169
20061116;-0,003;0,003;-0,014;-0,014;1,195
20061117;0,001;-0,005;0,001;0,001;-0,625
20061120;0,009;0,009;0,015;0,015;0,376
20061121;-0,007;-0,001;-0,002;0,004;1,032
20061122;0,01;0,004;0,003;0;-0,972
20061124;0,001;0,001;0,008;0,005;28,724
20061127;-0,011;-0,008;-0,011;-0,008;-0,291
20061128;0,005;0,001;0,005;0,001;0,218
20061129;0,003;0,009;0,003;0,009;-0,139
20061130;0,006;0;0;-0,003;-0,911
20061201;-0,004;0,012;0,002;0,015;7,394
20061204;0,027;0,058;0,027;0,045;1,459
20061205;0,032;-0,015;0,024;-0,003;-0,681
20061206;-0,004;-0,004;-0,004;-0,011;-0,607
20061207;-0,005;0,01;0,002;0,017;-0,299
20061208;0,028;0,095;0,028;0,043;0,382
20061211;0,033;-0,026;0,033;0,004;0,146
20061212;0,009;0;0,008;0,006;6,902
20061213;0,01;0;-0,008;-0,005;-0,85
20061214;-0,023;-0,014;-0,003;-0,003;0,664
20061215;0,001;-0,003;-0,003;0,001;0,806
20061218;0;-0,005;0,003;-0,003;-0,958
20061219;0,006;0,006;-0,011;-0,009;-0,361
20061220;-0,002;-0,002;-0,009;0,008;14,882
20061221;-0,003;-0,003;0,017;-0,003;0,667
20061222;-0,021;-0,017;-0,034;-0,034;-0,948
