Date;Open;High;Low;Close;Volume
20010516;0;0;0;0;0
20010517;-0,039;-0,01;0,034;-0,002;-0,388
20010518;-0,009;-0,019;0,002;-0,019;-0,995
20010524;0,041;0,021;0,041;0,021;-0,583
20010525;0,008;0,008;0,008;0,008;52,8
20010529;-0,002;-0,002;-0,002;-0,002;-0,171
20010530;-0,004;-0,004;-0,004;-0,004;0
20010531;0;0;0;0;-0,498
20010601;-0,01;-0,01;-0,01;-0,01;0,991
20010604;-0,002;-0,002;-0,013;-0,013;7,547
20010605;0,013;0,013;0;0;-0,8
20010606;-0,002;0;0;0,023;-0,273
20010607;0,002;0;0,023;0;0,621
20010608;0,004;0,004;0,004;0,004;-0,751
20010611;0;0;0;0;-0,5
20010612;-0,037;0,002;-0,037;0,002;4
20010615;0,037;0,002;0,032;0,002;11,679
20010618;0,006;0;0,01;0;-0,953
20010621;-0,021;-0,021;-0,021;-0,021;0,327
20010622;0,011;0,011;0,011;0,011;0,762
20010625;0,002;0,002;0;0;-0,433
20010626;-0,002;-0,002;-0,01;-0,01;0,906
20010628;0,021;0,021;0,011;0,019;0,581
20010629;0;0;0,021;0,012;0,152
20010702;-0,018;-0,018;-0,018;-0,018;-0,446
20010703;0,006;0,017;0,006;0,006;0,751
20010704;0,002;-0,004;0,002;0,004;0,044
20010705;0;-0,004;0;-0,002;-0,496
20010706;0,006;0,01;0,006;0,01;0,22
20010709;0,006;0,002;0,006;0,002;-0,301
20010710;-0,002;0;-0,002;-0,002;0,599
20010711;0;-0,002;0;0;0,391
20010712;0;0,004;0;0,004;1,197
20010713;0;-0,004;0;-0,004;-0,966
20010716;0,006;0,006;0,006;0,006;4,786
20010717;-0,004;0;-0,004;0;1,698
20010718;0,008;0,006;0,008;0,006;0,105
20010719;0,002;0,006;0,002;0,006;1,844
20010720;0,008;0,002;0,008;0,002;-0,912
20010723;0,02;0,024;0,02;0,024;0,788
20010724;-0,01;0,006;-0,01;0,006;0,819
20010725;0,03;0,01;0,03;0,01;-0,929
20010727;-0,002;-0,002;-0,002;-0,002;-0,821
20010730;-0,008;0,002;-0,008;0,002;46,2
20010731;0,002;-0,008;0,002;-0,008;-0,979
20010801;0;0;0;0;0
20010802;0,017;0,017;-0,031;0,017;48,2
20010803;-0,01;0;0,04;0;-0,569
20010806;0,008;-0,002;0,008;-0,002;-0,255
20010807;-0,017;-0,017;-0,017;-0,017;-0,937
20010808;-0,029;-0,002;-0,035;-0,035;82
20010809;0,03;0,008;0,036;0,042;-0,407
20010810;-0,01;-0,015;-0,01;-0,015;-0,547
20010813;0;0;-0,002;-0,002;1,013
20010814;0,008;0,008;0,008;0,008;-0,744
20010816;-0,004;-0,004;-0,002;-0,002;0,939
20010817;-0,004;-0,002;-0,004;-0,002;0,211
20010820;0,01;0,008;0,01;0,008;-0,585
20010821;0;0;0;0;-0,589
20010822;-0,01;-0,01;-0,01;-0,01;1
20010823;0,018;0,018;0,018;0,018;1,109
20010824;-0,019;-0,019;-0,019;-0,019;0,149
20010827;0,008;0,01;0;0,01;3,924
20010828;-0,01;0;-0,002;0;-0,363
20010829;0,014;0,012;-0,008;0,012;-0,033
20010830;0;-0,01;0,008;-0,023;-0,67
20010831;-0,017;-0,017;-0,006;-0,006;1,013
20010903;-0,002;-0,002;-0,008;-0,008;0
20010904;-0,01;0,006;-0,002;0,014;0,216
20010906;0,002;-0,014;0,002;-0,014;-0,916
20010907;0;0;0;0;3,848
20010910;0,008;0,008;0,008;0,008;0
20010912;-0,01;-0,01;-0,01;-0,01;0,511
20010913;0,008;0,008;0,008;0,008;-0,501
20010917;0;0;0;0;0
20010918;-0,024;-0,024;-0,028;-0,028;1,673
20010919;-0,014;-0,004;-0,01;0;-0,125
20010920;-0,021;-0,01;-0,021;-0,01;0,58
20010921;-0,011;-0,008;-0,011;-0,008;-0,757
20010924;0,028;0,006;0,028;0,006;1,437
20010926;0,002;0;0,002;0;-0,076
20010927;0,004;0,006;0,004;0,006;0
20010928;0,004;0,002;0,004;0,002;0,309
20011001;0,006;0,008;0,006;0,008;0
20011002;0,002;0,002;0,002;0,002;-0,18
20011003;-0,014;-0,006;-0,014;-0,006;22,126
20011004;0,01;0,008;0,01;0,008;-0,96
20011005;0,002;0,002;-0,01;-0,018;16,697
20011008;0,006;0;-0,008;0,021;-0,921
20011009;-0,026;0,022;0;0,022;0,243
20011010;0,048;0;0,046;0;-0,048
20011011;0,008;0,008;0,002;0,008;-0,141
20011012;0;0,002;0,008;0,002;-0,058
20011015;0;0;-0,026;0;0,236
20011018;-0,004;-0,002;0,022;-0,002;-0,594
20011019;-0,012;-0,018;-0,012;-0,018;0,724
20011022;-0,008;-0,01;-0,02;-0,022;-0,107
20011023;-0,022;0,01;-0,01;0,022;-0,339
20011024;0,002;0,008;0,002;0,008;0,966
20011025;0,049;0,01;0,008;0,008;-0,693
20011029;-0,049;-0,01;-0,02;-0,008;1,314
20011030;0,041;0,014;0,052;0,01;0,88
20011031;0,002;-0,012;0,002;-0,008;-0,634
20011102;-0,042;-0,002;-0,042;-0,002;0,081
20011105;0,041;0;0,041;0;0,863
20011106;0;0,01;0;0,01;0,497
20011107;0;-0,01;0;-0,01;-0,668
20011109;0,002;0,002;0,002;0,002;-0,009
20011113;0;0;-0,002;-0,002;0,407
20011114;0,002;0,002;0,004;0,004;0,399
20011115;0,012;0,012;-0,004;0,012;-0,085
20011116;0;0,012;0,016;0,012;-0,038
20011119;0,002;-0,01;0,002;-0,01;-0,418
20011120;0;0;0;0;0
20011121;0,002;0,006;0,002;0,006;0
20011122;0,01;0,006;0,01;0,006;-0,955
20011123;0,002;0,019;0,002;0,019;22,5
20011126;0,008;-0,009;0,008;-0,009;-0,426
20011127;-0,002;-0,002;-0,002;-0,002;0,652
20011128;0;0;0;0;0
20011129;0,008;0,008;-0,006;-0,006;1,018
20011130;0;0;0,002;0,002;-0,5
20011203;-0,009;-0,009;0,002;0,002;-0,009
20011204;0,01;0,065;0,01;0,019;6,762
20011205;-0,006;-0,057;-0,006;-0,015;-0,96
20011206;0;0;0;0;9,638
20011207;0;0,017;0;0,017;-0,518
20011210;0,015;0,021;0,015;0,021;0,424
20011211;0,041;0,018;0,041;0,018;-0,667
20011212;-0,025;0,027;-0,025;0;0,494
20011213;0,031;-0,021;0,031;0,005;-0,239
20011217;0,041;0,041;0,025;0,025;-0,115
20011218;0,026;0,026;0,042;0,042;1,657
20011219;0;0;0;0;-0,503
20011220;-0,002;0,032;-0,002;0,032;1,045
20011227;0,059;0,024;0,059;0,024;-0,623
20011228;0,032;0,032;0,032;0,032;-0,977
20011231;-0,003;-0,003;-0,003;-0,003;1,5
20020102;0;0;0;0;0
20020107;-0,012;-0,012;-0,012;-0,012;24,9
20020108;0,003;0,016;0,003;0,016;-0,046
20020109;0,012;0,035;0,012;0,035;0,109
20020111;0,002;-0,033;0,002;-0,033;1,431
20020114;0,002;0,002;0,002;0,002;-0,896
20020115;0;0;0;0;0,623
20020116;-0,003;-0,003;-0,003;-0,003;-0,634
20020117;0,002;0,002;0,002;0,002;1,732
20020118;0,005;0,005;0,005;0,005;0
20020121;-0,003;-0,003;-0,003;-0,003;0,991
20020122;0,032;0,032;0,032;0,032;-0,404
20020123;-0,013;-0,013;-0,013;-0,013;0
20020124;0,003;0,003;0,003;0,003;-0,579
20020125;0,008;0,036;0,008;0,036;1
20020128;0,03;0,001;0,03;0,001;0,991
20020129;0,003;0,003;0,003;0,003;-0,094
20020130;-0,001;-0,001;-0,001;-0,001;-0,446
20020131;0,023;0,023;0,019;0,019;0,741
20020201;-0,008;-0,008;-0,004;-0,004;-0,713
20020204;0,048;0,048;0,048;0,048;-0,411
20020205;-0,001;0;-0,001;0;8,242
20020206;-0,007;-0,008;-0,007;-0,008;-0,387
20020207;0;0;0;0;-0,102
20020208;-0,014;-0,014;-0,014;-0,014;-0,863
20020211;-0,025;-0,025;-0,025;-0,025;6,304
20020212;0,006;0,006;0,006;0,006;0,22
20020213;0,001;0,001;0;0,001;0,327
20020214;-0,001;-0,001;0;-0,001;-0,136
20020215;0,041;0,041;0,041;0,041;-0,502
20020218;-0,007;-0,007;-0,029;-0,029;-0,325
20020219;-0,018;0,053;0,004;0,024;2,43
20020220;0,026;-0,043;0,021;0,007;0,221
20020221;0,007;0,007;0,012;0,007;-0,662
20020222;0,014;0,014;0,014;0,014;0
20020225;0,012;0,012;0,012;0,012;-0,071
20020226;0,021;0,053;0;0,013;9,529
20020227;-0,008;-0,038;0,013;0;-0,987
20020228;0,058;0,104;0,058;0,104;4,286
20020304;0,093;0,099;0,092;0,087;5,095
20020305;0,059;0,021;0,061;0,027;-0,286
20020306;0,005;-0,005;0,005;0;-0,491
20020307;-0,053;-0,053;-0,125;-0,082;0,701
20020308;-0,065;-0,065;0,012;-0,036;-0,753
20020311;0;0;0;0;3,986
20020312;-0,001;0,017;0;0,018;-0,956
20020314;0,036;0,018;0,036;0,018;0,533
20020315;0;0;0;0;0
20020318;0;0;0;0;0
20020319;0;0;0;0;-0,304
20020320;0;0,034;0;0,034;4,438
20020321;0,08;0,066;0,08;0,066;4,115
20020322;-0,029;0,006;-0,029;-0,02;-0,881
20020326;-0,003;-0,048;-0,014;-0,022;8,321
20020327;0,001;-0,009;0,012;-0,009;-0,968
20020328;0,009;0,02;0,009;0,02;6
20020402;-0,004;-0,015;-0,004;-0,015;-0,893
20020404;-0,016;-0,016;-0,027;-0,027;6,5
20020405;-0,022;0,011;-0,011;0,022;-0,733
20020410;0,045;0,011;0,045;0,011;-0,042
20020411;0,005;0,005;0,005;0,005;-0,391
20020412;-0,005;-0,005;-0,005;-0,005;7,929
20020415;-0,033;0,011;-0,033;0,011;-0,584
20020416;0,039;-0,005;0;-0,005;0,365
20020417;-0,027;-0,027;0,011;-0,027;2,338
20020418;-0,011;-0,011;-0,011;-0,011;-0,949
20020419;-0,001;0,037;-0,006;-0,006;18,167
20020422;0,031;-0,006;0,036;0,036;-0,957
20020423;-0,019;-0,019;-0,019;-0,019;10,2
20020425;0,01;0,01;0,01;0,01;-0,911
20020426;0,001;0,001;0,001;0,001;0
20020429;0,011;0,016;0,011;0,016;5,1
20020506;0;-0,005;-0,022;-0,016;1,574
20020507;-0,011;-0,011;0,011;0;-0,809
20020509;0;0;-0,027;-0,027;4,067
20020510;0;0;0,028;0,028;-0,796
20020513;0;0,026;-0,022;0,022;29,226
20020515;0,027;0,001;0,051;0,005;-0,901
20020517;-0,015;-0,011;-0,015;-0,014;5,892
