Date;Open;High;Low;Close;Volume
20041110;0;0;0;0;0
20041112;0,056;0,049;0,056;0,008;-0,643
20041115;0;-0,043;-0,016;-0,004;-0,584
20041116;0;-0,004;0,012;-0,004;-0,546
20041117;0;0;-0,004;0;-0,175
20041118;0;0;0,004;0;-0,444
20041119;0,004;0;-0,004;-0,008;0,669
20041122;-0,016;-0,012;-0,021;-0,008;0,225
20041123;-0,008;-0,008;0;-0,004;-0,034
20041124;0;-0,004;0;0;-0,106
20041125;0;0,029;0,009;0,029;-0,115
20041126;0,025;0;0,016;0;-0,62
20041129;0;0,004;0,004;0,004;1,133
20041130;0,008;0,012;0,008;0,008;1,193
20041201;-0,004;0,004;-0,004;0,008;-0,506
20041202;0,016;0,016;0,02;0,012;0,088
20041203;0,016;0;0,008;0,004;0,006
20041206;-0,004;-0,004;-0,008;-0,008;-0,576
20041207;-0,004;0,016;0,008;0,02;1,412
20041208;0,012;-0,004;0,008;-0,008;-0,548
20041209;-0,004;-0,008;-0,008;-0,012;-0,326
20041210;-0,008;0,004;0;0,004;1,815
20041213;0,004;-0,008;-0,012;-0,012;-0,587
20041214;-0,012;-0,004;0;0;0,556
20041215;0;-0,004;0;-0,004;-0,436
20041216;0;0,008;0;0,012;0,545
20041217;0,008;0,019;0,008;0,023;0,87
20041220;0,027;0,039;0,031;0,035;0,221
20041221;0,027;0,022;0,019;0,018;-0,249
20041222;0,03;0,033;0,008;0;0,107
20041223;-0,014;-0,032;-0,007;-0,033;-0,537
20041224;-0,022;-0,025;-0,004;0,015;-0,797
20041227;0,015;0;0,008;-0,004;0,872
20041228;-0,004;-0,004;-0,007;-0,011;0,321
20041229;-0,011;0,022;0,004;0,026;1,118
20041230;0,03;0,022;0,03;0,019;-0,172
20041231;0,015;0;0,015;0,004;-0,645
20050103;0,011;0,025;0,007;0,021;2,852
20050104;0,007;-0,01;0;-0,007;-0,299
20050105;-0,007;-0,007;-0,018;-0,029;0,391
20050106;-0,025;-0,007;-0,022;0,015;-0,046
20050107;0,015;0,011;0,03;0,018;0,037
20050110;0,011;-0,007;0;-0,021;-0,254
20050111;-0,007;-0,007;-0,014;0,004;-0,04
20050112;-0,011;-0,004;0,004;0;-0,446
20050113;0,011;0,007;0,011;0,004;1,805
20050114;-0,004;-0,007;-0,011;-0,022;-0,503
20050117;-0,011;-0,008;-0,011;0,004;0,462
20050118;-0,033;-0,014;-0,03;-0,036;0,313
20050119;-0,015;-0,007;-0,015;0,023;0,752
20050120;0,023;0,011;0,023;-0,015;0,151
20050121;-0,011;-0,025;-0,015;-0,015;-0,655
20050124;-0,015;-0,004;0;0,012;-0,175
20050125;0,019;0,022;0,016;0,019;0,496
20050126;0,019;0,011;0,015;0,015;-0,361
20050127;0,007;0;0,004;-0,018;0,404
20050128;-0,011;-0,018;-0,011;-0,011;-0,035
20050131;-0,007;-0,007;-0,007;-0,004;-0,352
20050201;-0,007;0,011;0;0,011;0,131
20050202;0,011;-0,007;-0,008;-0,019;-0,055
20050203;-0,019;-0,011;-0,004;-0,004;0,197
20050204;0;0,019;0,008;0,027;0,507
20050207;0,031;0,007;0,019;0,011;-0,335
20050208;0,004;0;0,007;-0,004;-0,218
20050209;-0,007;-0,007;-0,015;-0,015;-0,198
20050210;-0,015;-0,011;-0,015;-0,011;2,423
20050211;-0,004;0,007;0,012;0,008;-0,539
20050214;0,008;0;0,004;0,004;-0,288
20050215;0;-0,004;-0,007;-0,011;0,976
20050216;-0,004;0,007;0;0,011;0,494
20050217;0,011;0,007;0,015;0,019;0,01
20050218;0,004;0,022;0,004;0,015;0,945
20050221;0,011;0,014;0,015;0,015;-0,237
20050222;0,029;0;0,011;0;-0,232
20050223;-0,022;-0,007;-0,004;0;-0,448
20050224;0,015;0,011;0,011;0;0,255
20050225;0,011;0,014;0,014;0,011;1,582
20050228;0,011;0;-0,022;-0,011;-0,717
20050301;-0,028;-0,01;-0,007;0,004;0,422
20050302;0;-0,017;-0,015;-0,036;-0,415
20050303;-0,022;-0,007;0;0,015;2,336
20050304;0,011;0,011;0,015;0,018;-0,441
20050307;0,018;0,021;0,018;0,011;0,109
20050308;0,004;-0,007;-0,004;-0,007;-0,403
20050309;0;0,007;0,007;0,007;1,417
20050310;0;-0,014;-0,004;-0,011;-0,539
20050311;0;-0,004;-0,004;-0,004;-0,088
20050314;-0,011;-0,004;-0,011;-0,015;-0,516
20050315;-0,004;-0,004;0;0;1,054
20050316;-0,007;-0,015;-0,032;-0,032;0,204
20050317;-0,025;-0,014;0;0,015;0,599
20050318;0,011;0,004;0,007;-0,004;-0,126
20050321;0,004;0,004;-0,011;-0,015;-0,458
20050322;-0,018;-0,011;0,004;0,019;-0,526
20050323;0,007;0;0;-0,004;0,569
20050324;0,004;0;0;-0,011;0,287
20050329;-0,007;-0,007;-0,015;-0,012;-0,168
20050330;0;0,015;0,019;0,034;0,695
20050331;0,015;0,022;0,015;0,022;-0,04
20050401;0,015;-0,004;-0,004;-0,029;-0,617
20050404;-0,007;-0,015;-0,007;0,004;0,491
20050405;-0,015;-0,004;-0,007;0,004;-0,062
20050406;0,004;0,004;0,011;0,004;-0,066
20050407;0,011;0,004;0;-0,007;-0,23
20050411;-0,018;0;-0,015;0,007;0,498
20050412;0,011;-0,007;0,015;-0,004;-0,61
20050413;0;0,004;0,004;0;0,879
20050414;-0,007;0;-0,004;-0,007;-0,33
20050415;-0,004;-0,015;-0,011;-0,011;0,424
20050418;-0,011;-0,015;-0,015;-0,015;0,425
20050419;-0,012;0;0;0,004;-0,393
20050420;0,008;0;-0,023;-0,019;1,456
20050421;-0,015;-0,004;0,012;0,015;-0,378
20050422;0,011;0,015;0,015;0,008;-0,05
20050425;0,008;-0,007;-0,011;-0,019;-0,517
20050426;-0,019;-0,012;-0,008;-0,004;1,246
20050427;-0,004;-0,015;-0,027;-0,023;0,683
20050428;-0,023;-0,015;0;-0,008;-0,244
20050429;-0,004;0;0,004;0,004;0,152
20050502;0,008;0,004;0,008;0,008;-0,655
20050504;0,012;0,019;0,008;0,016;2,117
20050505;0,008;0,012;0,012;0,019;0,086
20050506;0,015;0,004;0,008;-0,004;-0,443
20050509;-0,004;-0,004;-0,004;0,004;-0,663
20050510;0,008;0;-0,015;-0,019;2,105
20050511;-0,03;-0,008;-0,004;0,008;-0,63
20050512;0,015;0,016;0,019;0,023;1,053
20050513;0,019;0,007;0,016;-0,004;0,611
20050516;-0,019;-0,011;-0,015;0;-0,734
20050517;0,008;0,008;0,008;0,008;3,915
20050518;0,016;0,011;0,012;0,011;0,019
20050519;0,011;0;0,004;-0,011;-0,643
20050520;-0,018;-0,007;-0,012;0,004;1,335
20050523;0,008;0;0,012;0;-0,506
20050524;0,007;0,004;0;-0,004;0,625
20050525;-0,004;0;0;0;0,472
20050527;0,011;0,004;-0,004;0;0,099
20050530;-0,011;-0,011;0;-0,007;-0,769
20050531;-0,011;0,019;-0,008;0;5,339
20050601;0,008;-0,022;-0,004;-0,004;-0,536
20050602;-0,004;0,004;0,008;0,008;0,199
20050603;0,004;0;0,004;0;-0,476
20050606;-0,004;0,004;0;0,004;0,175
20050607;0,008;0,004;0,004;0,004;0,92
20050608;-0,004;0,004;0;0,007;0,29
20050609;0,007;0,004;0,004;0,004;-0,72
20050610;0,007;0,011;0,007;-0,004;0,168
20050613;0;0,015;0;0,022;1,184
20050614;0,018;0;0,007;-0,014;-0,422
20050615;-0,011;-0,015;0;0,004;1,828
20050616;0;0,004;0;0,004;-0,267
20050617;0;0,004;0,004;0,007;-0,648
20050620;0,007;0,008;0;-0,007;-0,253
20050621;0,004;-0,011;0,004;-0,004;0,315
20050622;-0,007;0,011;0;0,011;1,802
20050623;0,011;-0,004;-0,004;-0,004;-0,582
20050624;-0,014;-0,018;-0,018;-0,025;1,183
20050627;-0,015;-0,007;-0,011;-0,011;-0,364
20050628;-0,004;0,007;0,008;0,019;-0,241
20050629;0,011;-0,004;0,011;0;-0,123
20050630;-0,007;0,007;-0,007;0,004;3,24
20050701;0,007;-0,004;0,011;0,004;-0,747
20050704;0,011;0,011;0,004;0,011;-0,034
20050705;0,004;0,004;-0,004;-0,007;1,282
20050706;-0,011;-0,007;0,004;0;-0,761
20050707;0;-0,004;-0,03;-0,007;3,755
20050708;-0,004;0;0,027;0,004;-0,621
20050711;0,007;0;0,004;0;-0,588
20050712;-0,004;0;0;0;0,459
20050713;0,004;0,019;0;0,022;3,495
20050714;0,019;0,014;0,018;0,007;0,514
20050715;0,011;0,003;0,011;0;-0,056
20050718;-0,007;-0,011;-0,018;-0,018;-0,742
20050719;-0,011;-0,015;-0,004;-0,004;0,04
20050720;0;0,008;0;0;0,05
20050721;0;-0,008;-0,007;-0,011;0,807
20050722;-0,014;-0,011;-0,004;0;0,108
20050725;0;0,004;0;0,007;-0,486
20050726;0,007;0,007;0;-0,004;-0,095
20050727;-0,004;-0,011;0,004;0;0,999
20050728;0;0,007;0,004;0,004;-0,244
20050729;0,015;0,026;0,015;0,022;1,35
20050801;0,008;0,007;0,008;0,018;-0,609
20050802;0,021;0,004;0,014;0;-0,474
20050803;-0,007;-0,007;-0,014;-0,007;-0,36
20050804;-0,011;-0,003;0,004;-0,011;0,318
20050805;0,004;0,014;0,004;0,025;0,588
20050808;0,021;0,035;0,021;0,025;1,019
20050809;0,021;-0,003;0,011;0,003;-0,571
20050810;0,01;0,013;0;-0,014;0,466
20050811;-0,02;-0,02;-0,018;-0,017;0,079
20050812;-0,014;-0,014;0,004;0,007;-0,463
20050816;0,01;0,017;0,01;0,014;2,318
20050817;0,021;0,004;0,003;0,003;-0,277
20050818;-0,01;-0,01;-0,014;-0,025;-0,739
20050819;-0,018;-0,007;0,004;0,004;5,163
20050822;-0,004;0;-0,004;0,007;-0,218
20050823;0,011;-0,003;0;0;-0,232
20050824;-0,003;0,007;0,007;-0,003;-0,346
20050825;0;-0,007;0;0,003;0,855
20050826;0,003;0,003;0,003;0,004;-0,728
20050829;0;0;-0,003;0,003;-0,451
20050830;0,007;0,029;0,007;0,022;4,534
20050831;0,029;0,017;0,021;0,007;0,768
20050901;0;-0,011;0,004;-0,004;-0,035
20050902;-0,007;-0,003;-0,004;0,007;0,571
20050905;-0,004;0,01;0;0,003;-0,659
20050906;0,011;-0,003;0,011;0,004;-0,033
20050907;0,007;0,003;-0,007;-0,004;0,175
20050908;-0,003;-0,003;-0,007;-0,017;-0,11
20050909;-0,01;0;0,007;0,018;0,716
20050912;0,021;0,027;0,021;0,024;-0,164
20050913;0,017;0,003;0,007;0;-0,286
20050914;-0,003;-0,003;0;-0,003;-0,129
20050915;-0,004;0,02;0;0,027;0,818
20050916;0,034;0,033;0,037;0,036;0,242
20050919;0,03;0,054;0,02;0,048;0,248
20050920;0,067;0,021;0,039;-0,012;-0,006
20050921;-0,036;-0,047;-0,034;-0,019;-0,503
20050922;-0,022;-0,003;0,007;-0,016;0,242
20050923;-0,006;-0,022;-0,022;0;-0,606
20050926;-0,016;0,022;0,007;0,006;1,32
20050927;0,032;0;0,01;-0,012;1,19
20050928;-0,013;-0,012;-0,026;-0,029;-0,488
20050929;-0,032;-0,013;0,003;0,013;-0,661
20050930;0,03;0,003;0,02;0,022;1,762
20051003;0,009;0,01;-0,007;0;0,495
20051004;-0,006;-0,003;0,01;-0,006;-0,743
20051005;-0,016;-0,009;-0,01;0;0,636
20051006;-0,003;-0,006;-0,029;-0,042;0,014
20051007;-0,042;-0,016;-0,013;0,017;0,173
20051010;0,024;0,01;0,024;0,01;-0,705
20051011;0,023;0,023;0,016;0,026;0,663
20051012;0,016;-0,006;-0,003;-0,025;-0,435
20051013;-0,022;-0,016;-0,049;-0,042;1,591
20051014;-0,042;-0,038;-0,003;-0,013;2,095
20051017;-0,01;-0,007;0,003;0,003;-0,509
20051018;0,007;-0,004;-0,024;-0,013;0,041
20051019;-0,044;-0,037;-0,042;-0,031;0,607
20051020;0,011;0,007;0,011;0,011;0,225
20051021;-0,01;-0,007;0,014;-0,003;-0,439
20051024;0;0;-0,018;-0,004;0,896
20051025;0,003;0,01;0,022;0,018;-0,033
20051026;0,014;0;-0,014;0;-0,269
