Date;Open;High;Low;Close;Volume
19951027;0;0;0;0;0
19951030;-0,054;-0,054;-0,054;-0,054;-0,701
19951031;-0,044;-0,044;-0,044;-0,044;-0,125
19951102;0,041;0,041;0,041;0,041;-0,275
19951103;0,106;0,106;0,106;0,106;2,43
19951106;0,068;0,068;0,068;0,068;-0,523
19951107;-0,015;-0,015;-0,015;-0,015;0,959
19951108;0,053;0,053;0,053;0,053;-0,421
19951109;-0,014;-0,014;-0,014;-0,014;-0,428
19951110;-0,029;-0,029;-0,029;-0,029;0,787
19951113;-0,015;-0,015;-0,015;-0,015;-0,586
19951114;0,031;0,031;0,031;0,031;1,576
19951115;0,004;0,004;0,004;0,004;-0,614
19951116;0;0;0;0;0,134
19951117;0;0;0;0;2,137
19951120;-0,1;-0,1;-0,1;-0,1;-0,184
19951121;0,033;0,033;0,033;0,033;-0,548
19951122;0,036;0,036;0,036;0,036;-0,01
19951123;0,023;0,023;0,023;0,023;-0,11
19951124;-0,007;-0,007;-0,007;-0,007;-0,173
19951127;0;0;0;0;-0,041
19951128;-0,012;-0,012;-0,012;-0,012;-0,514
19951129;0;0;0;0;0,264
19951130;0;0;0;0;-0,171
19951201;-0,004;-0,004;-0,004;-0,004;1,123
19951204;0,008;0,008;0,008;0,008;-0,346
19951205;0,027;0,027;0,027;0,027;1,864
19951206;-0,014;-0,014;-0,014;-0,014;-0,688
19951207;0,007;0,007;0,007;0,007;-0,156
19951208;-0,011;-0,011;-0,011;-0,011;-0,157
19951211;0,03;0,03;0,03;0,03;0,232
19951212;0,011;0,011;0,011;0,011;1,227
19951213;0;0;0;0;0,37
19951214;0,018;0,018;0,018;0,018;0,04
19951215;0,068;0,068;0,068;0,068;0,025
19951218;-0,014;-0,014;-0,014;-0,014;-0,496
19951219;-0,04;-0,04;-0,04;-0,04;0,417
19951220;-0,099;-0,099;-0,099;-0,099;0,55
19951221;0,031;0,031;0,031;0,031;-0,35
19951222;0,026;0,026;0,026;0,026;0,049
19951227;0,041;0,041;0,041;0,041;0,436
19951228;-0,007;-0,007;-0,007;-0,007;-0,651
19951229;0;0;0;0;0,141
19960102;0,029;0,029;0,029;0,029;-0,67
19960103;0,011;0,011;0,011;0,011;5,032
19960104;0,024;0,024;0,024;0,024;-0,275
19960105;0,051;0,051;0,051;0,051;0,082
19960108;-0,013;-0,013;-0,013;-0,013;0,097
19960109;0,009;0,009;0,009;0,009;-0,1
19960110;-0,012;-0,012;-0,012;-0,012;-0,006
19960111;-0,007;-0,007;-0,007;-0,007;0,792
19960112;-0,019;-0,019;-0,019;-0,019;-0,007
19960115;-0,007;-0,007;-0,007;-0,007;-0,432
19960116;0;0;0;0;-0,478
19960117;0;0;0;0;3,489
19960118;-0,013;-0,013;-0,013;-0,013;0,284
19960119;-0,021;-0,021;-0,021;-0,021;-0,618
19960122;0,049;0,049;0,049;0,049;0,16
19960123;0,02;0,02;0,02;0,02;-0,333
19960124;0,023;0,023;0,023;0,023;0,211
19960125;0,051;0,051;0,051;0,051;0,558
19960126;-0,012;-0,012;-0,012;-0,012;-0,025
19960129;0,009;0,009;0,009;0,009;0,181
19960130;0;0;0;0;0,079
19960131;0,073;0,073;0,073;0,073;-0,339
19960201;-0,036;-0,036;-0,036;-0,036;-0,393
19960202;0,038;0,038;0,038;0,038;1,224
19960205;0;0;0;0;-0,273
19960206;0,02;0,02;0,02;0,02;0,418
19960207;0;0;0;0;-0,503
19960208;0,036;0,036;0,036;0,036;0,214
19960209;0,054;0,054;0,054;0,054;-0,42
19960212;0,094;0,094;0,094;0,094;4,107
19960213;-0,01;-0,01;-0,01;-0,01;-0,515
19960214;-0,014;-0,014;-0,014;-0,014;-0,038
19960215;-0,014;-0,014;-0,014;-0,014;-0,21
19960216;-0,02;-0,02;-0,02;-0,02;-0,65
19960219;0,01;0,01;0,01;0,01;0,853
19960220;-0,024;-0,024;-0,024;-0,024;1,678
19960221;0,085;0,085;0,085;0,085;0,482
19960222;0,014;0,014;0,014;0,014;-0,735
19960223;-0,014;-0,014;-0,014;-0,014;-0,676
19960226;0,037;0,037;0,037;0,037;0,256
19960227;0,031;0,031;0,031;0,031;-0,033
19960228;0,091;0,091;0,091;0,091;0
