Date;Open;High;Low;Close;Volume
20110505;0;0;0;0;0
20110506;-0,033;-0,031;0,011;0;-0,937
20110509;0,002;0,005;-0,001;-0,001;0,135
20110510;-0,002;-0,005;-0,046;-0,029;12,764
20110511;-0,025;-0,022;-0,009;-0,026;-0,817
20110512;-0,051;-0,007;-0,038;0,024;-0,138
20110513;0,044;-0,005;0,039;-0,005;0,361
20110516;0,002;0,004;0,01;0,005;-0,69
20110517;0;-0,004;-0,007;-0,002;-0,666
20110518;-0,019;0,023;0,007;0,025;0,865
20110519;0,042;0;0,033;-0,008;-0,663
20110520;0;0,026;0,008;0,035;16,333
20110523;0,006;0,017;0,007;0,017;-0,164
20110524;0,036;0,021;0,015;0,004;0,622
20110525;0,008;-0,004;0,007;0,007;-0,253
20110526;0,003;-0,004;0,022;0;-0,725
20110527;0,088;0,12;0,087;0,101;30,663
20110530;0,035;0,02;0,036;0,028;-0,382
20110531;0,027;0,074;0,03;0,065;-0,04
20110601;0,085;0,022;0,042;0,005;0,928
20110602;-0,033;-0,033;-0,047;-0,02;-0,82
20110603;-0,002;0,006;0,004;-0,022;-0,588
20110606;-0,034;-0,042;-0,019;-0,019;-0,47
20110607;-0,026;-0,015;-0,026;-0,004;0,274
20110608;0,005;-0,006;0,007;-0,008;-0,615
20110609;-0,017;-0,017;-0,019;-0,023;1,118
20110610;-0,018;-0,002;0,016;0,018;-0,596
20110613;0,02;0,022;0,006;0;2,322
20110614;-0,004;-0,023;-0,021;-0,028;-0,356
20110615;-0,031;-0,031;-0,062;-0,047;2,664
20110616;-0,065;-0,051;-0,04;-0,042;-0,04
20110617;-0,024;0,042;0,013;0,04;-0,087
20110620;0,045;-0,029;0,031;-0,01;0,628
20110621;-0,014;-0,02;-0,023;-0,002;-0,796
20110622;-0,022;-0,001;-0,023;-0,017;-0,659
20110624;0,003;-0,017;-0,01;-0,027;1,177
20110627;-0,035;-0,035;-0,04;-0,047;0,793
20110628;-0,038;-0,017;0,005;0,02;-0,764
20110629;0,009;0,019;0,009;0,018;0,617
20110630;0,028;0;0,009;0;0,062
20110701;-0,002;0,004;0,002;-0,009;-0,578
20110704;0,033;0,022;0,002;-0,005;1,473
20110705;-0,049;-0,044;-0,011;-0,009;-0,778
20110706;0,006;0,001;-0,011;-0,014;2,426
20110707;-0,023;0,045;-0,001;0,07;10,279
20110708;0,069;0;0,036;-0,022;-0,884
20110711;-0,03;-0,025;-0,022;-0,033;-0,719
20110712;-0,052;-0,045;-0,057;-0,025;5,011
20110713;0,018;0,019;0,034;0,027;-0,808
20110714;0,019;0,032;0,028;0,017;13,782
20110715;0,012;-0,011;0,011;-0,005;0,329
20110718;0,002;-0,002;-0,025;-0,02;-0,927
20110719;-0,032;-0,02;-0,005;0,002;24,66
20110720;0,023;0,011;0,019;0,012;-0,995
20110721;0;0;-0,046;-0,005;14,182
20110722;0;0,005;0,048;0,014;-0,66
20110725;0;0,005;0,005;-0,005;-0,399
20110726;0,005;-0,005;-0,014;-0,005;0,468
20110727;0;0;-0,009;0,005;28,146
20110728;-0,014;0,002;0,017;0,007;-0,962
20110729;0,017;0,002;0,011;-0,005;0,509
20110801;0,005;0,003;-0,018;-0,02;-0,436
20110802;-0,03;-0,012;0;0,019;0,687
20110803;0,005;-0,014;-0,074;-0,045;8,489
20110804;-0,078;-0,029;0;-0,042;4,408
20110805;-0,05;-0,028;-0,07;-0,011;0,105
20110808;-0,053;-0,073;-0,054;-0,053;-0,694
20110809;-0,011;-0,005;-0,028;-0,019;1,237
20110810;0,049;0,011;0;-0,043;-0,837
20110811;-0,138;-0,084;-0,057;-0,011;2,023
20110812;0,097;0,04;0,024;0,04;-0,603
20110816;0,131;0,099;0,104;0,099;-0,593
20110817;0,015;0,015;0,049;0,002;1,615
20110818;-0,034;-0,033;-0,044;-0,021;-0,767
20110819;-0,031;-0,001;0,039;-0,001;1,144
20110822;0,026;0,036;0,024;0,036;2,023
20110823;0,056;0,033;0,054;0,02;-0,958
20110824;0,018;0;0;-0,01;-0,633
20110825;-0,022;-0,008;0;0,014;3,128
20110826;0,014;0,009;0;0,009;0,559
20110829;-0,013;0,041;0;0,041;12,33
20110830;0,086;0,071;0,086;0,062;4,88
20110831;0,043;0,012;0,043;0,009;-0,943
20110901;0,023;0,003;-0,038;-0,038;1,772
20110902;-0,112;-0,057;-0,055;-0,022;0,297
20110905;0,044;0,004;-0,014;0,009;-0,719
20110906;0,009;0,022;0,038;0,036;1,187
20110907;0,051;0,025;0,051;0,022;-0,792
20110908;0,011;0,001;0,015;0;1,735
20110909;0,021;0,021;-0,006;-0,026;0,716
20110912;-0,091;-0,058;-0,061;-0,009;0,867
20110913;0,014;0,026;0,033;0,026;0,701
20110914;0,047;0,026;0,047;0,022;-0,485
20110915;0,032;0,033;0,031;0,036;-0,709
20110916;0,029;0,045;0,03;0,014;0,132
20110919;0,012;-0,012;-0,04;-0,041;0,457
20110920;-0,04;-0,029;-0,021;0,001;0,391
20110921;0,017;-0,015;0,02;-0,013;-0,992
20110922;-0,041;-0,041;-0,05;-0,042;9,123
20110923;-0,081;-0,017;-0,067;0,013;2,523
20110926;0,116;0,043;0,086;-0,008;0,329
20110927;-0,021;-0,005;0,008;0,041;21,164
20110928;0,021;0,026;0,037;0,011;-0,965
20110929;0,012;-0,009;-0,005;0;-0,399
20110930;0;0;-0,031;-0,002;14,274
20111003;-0,049;-0,047;0,001;-0,04;-0,766
20111004;0,004;0,003;-0,044;-0,027;0,355
20111005;0,009;0,013;0,046;0,027;2,533
20111006;0;-0,005;-0,022;0,015;-0,995
20111007;-0,004;-0,002;0,001;0;0,613
20111010;0,002;0;0,004;-0,007;4,103
20111011;-0,015;-0,006;0,011;-0,013;-0,852
20111012;-0,005;-0,008;-0,044;-0,013;46,161
20111013;-0,013;-0,017;0,007;0;-0,922
20111014;0;0;0;-0,003;0,377
20111017;-0,002;-0,002;0;-0,024;0,936
20111018;-0,033;-0,024;-0,031;-0,014;1,579
20111019;-0,004;-0,012;-0,001;0;-0,725
20111020;0,008;0,008;-0,017;-0,035;-0,773
20111021;-0,045;-0,045;-0,016;-0,016;13,029
20111024;-0,014;0,028;0;0,019;-0,764
20111025;0,018;0,005;0,007;0,029;-0,545
20111026;0,029;-0,001;0,012;-0,025;-0,306
20111027;-0,022;0,014;0,004;0,026;1,454
20111028;0,024;-0,013;-0,005;-0,028;-0,904
20111031;-0,019;-0,019;-0,048;-0,007;112,609
20111102;-0,056;-0,033;-0,002;-0,017;-0,827
20111103;0,042;0,017;0,022;-0,005;-0,975
20111104;-0,041;-0,031;-0,02;-0,013;35,911
20111107;0,007;0,039;-0,01;0,018;1,45
20111108;0,018;-0,023;0,018;-0,017;-0,959
20111109;0,024;0,024;0;0,012;-0,614
20111110;-0,029;-0,029;-0,026;-0,037;8,959
20111114;-0,034;-0,004;-0,001;0,008;0,389
20111115;0,005;-0,025;-0,037;-0,046;0,978
