Date;Open;High;Low;Close;Volume
20101223;0;0;0;0;0
20101227;1,294;0,211;1,294;0,211;-0,901
20101228;0,199;0,189;-0,001;-0,092;41,438
20101229;-0,242;-0,306;-0,273;-0,273;-0,39
20101230;-0,3;-0,3;-0,213;-0,175;0,506
20101231;-0,129;-0,129;-0,048;-0,079;-0,457
20110103;-0,033;-0,033;-0,147;-0,148;2,072
20110104;-0,166;-0,083;-0,039;-0,027;0,429
20110105;0,024;-0,069;-0,078;-0,048;-0,209
20110107;-0,048;-0,028;0,057;0,022;-0,474
20110110;0,018;-0,003;-0,083;-0,084;0,143
20110111;-0,067;-0,053;-0,063;-0,02;-0,094
20110112;-0,039;-0,049;0,029;-0,005;-0,729
20110113;-0,03;0,004;-0,009;-0,019;-0,716
20110114;-0,002;-0,04;-0,035;-0,057;2,611
20110117;-0,012;-0,012;-0,042;-0,018;0,166
20110118;-0,052;-0,05;-0,015;-0,035;-0,065
20110119;0,007;0,005;0,01;0,016;-0,513
20110120;-0,02;-0,002;-0,011;-0,003;-0,272
20110121;-0,03;-0,012;-0,005;-0,008;2,45
20110124;0,014;0,009;0;0,021;-0,748
20110125;-0,005;-0,025;-0,023;-0,02;0,257
20110126;-0,042;0,014;-0,01;-0,018;0,343
20110127;-0,008;-0,013;-0,03;-0,018;0,74
20110128;-0,041;-0,097;-0,046;-0,063;0,184
20110131;-0,025;0,025;-0,06;0,03;-0,395
20110201;0,051;0,082;0,069;0,055;1,048
20110202;0,031;-0,023;0,057;-0,001;0,744
20110203;-0,027;-0,021;-0,006;-0,018;-0,904
20110204;0,039;0,017;0,006;0,006;0,545
20110207;0,006;0,029;0,028;0,031;1,463
20110208;0,015;-0,018;-0,005;-0,015;-0,771
20110209;-0,031;-0,011;-0,029;-0,008;6,211
20110210;-0,001;-0,005;0,027;-0,003;-0,663
20110211;-0,027;-0,011;-0,035;-0,011;-0,93
20110214;0,028;0,065;0,02;0,065;119,403
20110215;0,076;0,257;0,096;0,257;1,573
20110216;0,246;0,04;0,122;-0,081;-0,532
20110217;-0,077;-0,116;-0,024;-0,01;-0,733
20110218;-0,05;-0,034;-0,032;-0,024;-0,458
20110221;0,017;0,081;0,017;0,05;1,121
20110222;0,049;-0,03;0,014;-0,015;-0,446
20110223;-0,051;-0,051;-0,043;-0,081;1,031
20110224;-0,043;-0,023;-0,002;-0,01;-0,763
20110225;0,007;0,013;0,011;0,048;-0,606
20110228;0,037;0,055;0,047;0,036;1,914
20110301;0,01;-0,02;-0,013;-0,003;-0,126
20110302;0,01;-0,004;-0,031;-0,006;0,266
20110303;-0,059;-0,019;0,003;-0,017;-0,839
20110304;0,019;-0,005;0;-0,005;4,333
20110307;-0,009;-0,027;0,009;-0,027;-0,767
20110308;-0,046;-0,005;-0,046;-0,005;4,07
20110309;0,043;0,017;0,043;0,017;-0,018
20110310;0,002;0,005;0,002;0,005;-0,853
20110311;-0,001;-0,019;-0,001;-0,019;1,952
20110314;0;0;0;0;-0,159
20110315;0;0,018;-0,011;0,008;3,718
20110316;0,012;0;0,023;0,01;-0,825
20110317;-0,042;-0,029;-0,042;-0,029;0,864
20110318;0,02;0;0,003;-0,017;-0,321
20110321;0;0;0;0;-0,683
20110322;0,002;0,002;0,002;0,017;1,909
20110323;-0,018;0;-0,001;-0,012;2,634
20110324;0,001;-0,017;-0,006;-0,01;-0,174
